player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q539694,Laurențiu Roșu,Roumanie,milieu de terrain,15
http://www.wikidata.org/entity/Q539694,Laurențiu Roșu,Roumanie,milieu excentré,15
http://www.wikidata.org/entity/Q539846,Gilles Yapi-Yapo,Côte d'Ivoire,milieu de terrain,20
http://www.wikidata.org/entity/Q540625,Vincent Péricard,France,attaquant,8
http://www.wikidata.org/entity/Q540625,Vincent Péricard,Cameroun,attaquant,8
http://www.wikidata.org/entity/Q540813,Roman Bednář,Tchéquie,attaquant,18
http://www.wikidata.org/entity/Q541603,David Wetherall,Royaume-Uni,défenseur central,9
http://www.wikidata.org/entity/Q542852,Manuel Corrales,Pérou,arrière latéral,7
http://www.wikidata.org/entity/Q543106,Daniel Klewer,Allemagne,gardien de but,8
http://www.wikidata.org/entity/Q543156,Charles Akkonor,Allemagne,milieu de terrain,15
http://www.wikidata.org/entity/Q543271,Matías Fritzler,Argentine,milieu de terrain,13
http://www.wikidata.org/entity/Q543710,Aykut Akgün,Turquie,milieu de terrain,11
http://www.wikidata.org/entity/Q543710,Aykut Akgün,Allemagne,milieu de terrain,11
http://www.wikidata.org/entity/Q544274,Paulo Sérgio Rodrigues Duarte de Almeida,Portugal,milieu de terrain,5
http://www.wikidata.org/entity/Q545303,Dean Saunders,Royaume-Uni,attaquant,27
http://www.wikidata.org/entity/Q547054,Nicolas Ouédec,France,attaquant,17
http://www.wikidata.org/entity/Q547625,Daniel Baier,Allemagne,milieu de terrain,21
http://www.wikidata.org/entity/Q549640,Gaetano Berardi,Suisse,défenseur,16
http://www.wikidata.org/entity/Q551660,Pascal Baills,France,défenseur,13
http://www.wikidata.org/entity/Q551723,Fabio Morena,Allemagne,défenseur,10
http://www.wikidata.org/entity/Q552068,Danny Fuchs,Allemagne,milieu de terrain,9
http://www.wikidata.org/entity/Q552404,Heinz Barmettler,Suisse,défenseur,15
http://www.wikidata.org/entity/Q552404,Heinz Barmettler,République dominicaine,défenseur,15
http://www.wikidata.org/entity/Q552602,Raphael Martinho,Brésil,milieu excentré,11
http://www.wikidata.org/entity/Q552662,Fabian Boll,Allemagne,milieu de terrain,10
http://www.wikidata.org/entity/Q552995,Kléber,Brésil,défenseur,18
http://www.wikidata.org/entity/Q553074,Tömer Hemed,Israël,attaquant,27
http://www.wikidata.org/entity/Q553206,Anthony Mfa Mezui,France,gardien de but,17
http://www.wikidata.org/entity/Q553206,Anthony Mfa Mezui,Gabon,gardien de but,17
http://www.wikidata.org/entity/Q553382,Graham Alexander,Royaume-Uni,arrière latéral,23
http://www.wikidata.org/entity/Q553549,Jason Koumas,Royaume-Uni,milieu de terrain,19
http://www.wikidata.org/entity/Q553954,Caiuby,Brésil,attaquant,15
http://www.wikidata.org/entity/Q554118,Stephan Hain,Allemagne,attaquant,11
http://www.wikidata.org/entity/Q554125,Ali Bouafia,France,milieu de terrain,10
http://www.wikidata.org/entity/Q554125,Ali Bouafia,Algérie,milieu de terrain,10
