player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q3779587,Guillaume Quellier,France,milieu de terrain,3
http://www.wikidata.org/entity/Q3780253,Sebastián Nayar,Argentine,milieu de terrain,9
http://www.wikidata.org/entity/Q3785686,Hilário Paulino Neves Freitas Leal,Portugal,défenseur,3
http://www.wikidata.org/entity/Q3787477,Hugo Enyinnaya,Nigeria,attaquant,6
http://www.wikidata.org/entity/Q3787591,Humberto Osorio,Colombie,attaquant,9
http://www.wikidata.org/entity/Q3791590,Ibrahim Koné,Côte d'Ivoire,gardien de but,15
http://www.wikidata.org/entity/Q3792257,Ignacio Lores Varela,Uruguay,milieu de terrain,8
http://www.wikidata.org/entity/Q3801815,Irakli Shekiladze,Géorgie,attaquant,5
http://www.wikidata.org/entity/Q3802467,Ishmel Demontagnac,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q3804734,Ivan Martić,Suisse,milieu de terrain,11
http://www.wikidata.org/entity/Q3804734,Ivan Martić,Croatie,milieu de terrain,11
http://www.wikidata.org/entity/Q3804917,Ivo Pinto,Portugal,défenseur,19
http://www.wikidata.org/entity/Q3805059,Iñaki Hurtado,Espagne,attaquant,4
http://www.wikidata.org/entity/Q3806292,Jake Taylor,Royaume-Uni,milieu de terrain,10
http://www.wikidata.org/entity/Q3806614,James Hurst,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q3806739,James Thomas,Royaume-Uni,attaquant,5
http://www.wikidata.org/entity/Q3807466,Javi Poves,Espagne,défenseur,9
http://www.wikidata.org/entity/Q3807583,Jean-Christophe Coubronne,France,défenseur,5
http://www.wikidata.org/entity/Q3807985,Jermaine Johnson,Jamaïque,milieu excentré,9
http://www.wikidata.org/entity/Q3808732,Joel Acosta,Argentine,milieu de terrain,9
http://www.wikidata.org/entity/Q3808761,Norbert Gyömbér,Slovaquie,défenseur,32
http://www.wikidata.org/entity/Q3809691,Johnathan Aparecido da Silva,Brésil,attaquant,13
http://www.wikidata.org/entity/Q3809860,Jon Goodman,Irlande,attaquant,5
http://www.wikidata.org/entity/Q3809949,Jon Routledge,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q3810496,Esquerdinha,Brésil,milieu de terrain,11
http://www.wikidata.org/entity/Q3814436,Kemal Izzet,Turquie,milieu de terrain,4
http://www.wikidata.org/entity/Q3814436,Kemal Izzet,Chypre du Nord,milieu de terrain,4
http://www.wikidata.org/entity/Q3816793,Juan Muñiz,Espagne,milieu excentré,15
http://www.wikidata.org/entity/Q3817004,Kris Jogan,Slovénie,attaquant,3
http://www.wikidata.org/entity/Q3817012,Kris Thackray,Royaume-Uni,défenseur,4
http://www.wikidata.org/entity/Q3817520,Adrià Granell,Espagne,milieu excentré,7
http://www.wikidata.org/entity/Q3821558,Raúl Navas,Espagne,gardien de but,8
http://www.wikidata.org/entity/Q3822328,Nelson Zelaya,Paraguay,défenseur,10
http://www.wikidata.org/entity/Q3822483,Raúl Cámara,Espagne,défenseur,8
http://www.wikidata.org/entity/Q3822548,Juan Villar,Espagne,milieu excentré,15
http://www.wikidata.org/entity/Q3822572,Egoitz Jaio Gabiola,Espagne,défenseur central,7
http://www.wikidata.org/entity/Q3822876,Enrique Fernando Ortiz Moruno,Espagne,milieu excentré,7
http://www.wikidata.org/entity/Q3822900,Antonio González Rodríguez,Espagne,milieu de terrain,8
http://www.wikidata.org/entity/Q3823248,Rafael Jacques,Brésil,attaquant,6
http://www.wikidata.org/entity/Q3823282,Adrián Peralta,Argentine,milieu de terrain,7
http://www.wikidata.org/entity/Q3823377,Raúl López González,Espagne,défenseur,7
http://www.wikidata.org/entity/Q3823433,Matías Pavoni,Argentine,milieu de terrain,6
http://www.wikidata.org/entity/Q3823451,Francisco Javier Rodríguez Vílchez,Espagne,attaquant,18
http://www.wikidata.org/entity/Q3823461,Alejandro Limia,Argentine,gardien de but,8
http://www.wikidata.org/entity/Q3823621,Rafita,Espagne,défenseur,9
http://www.wikidata.org/entity/Q3823942,Manuel Gato,Espagne,attaquant,8
http://www.wikidata.org/entity/Q3824093,Xavier Moré,Espagne,milieu de terrain,8
http://www.wikidata.org/entity/Q3824232,Pedro Largo Carazo,Espagne,défenseur,6
http://www.wikidata.org/entity/Q3824495,Juan Manuel Valero Martínez,Espagne,défenseur,7
http://www.wikidata.org/entity/Q3824714,Juan Zamora,Espagne,défenseur,7
http://www.wikidata.org/entity/Q3824736,Pedro Hernández Martínez,Espagne,défenseur,8
http://www.wikidata.org/entity/Q3824749,Acorán Barrera Reyes,Espagne,milieu de terrain,8
http://www.wikidata.org/entity/Q3824776,Gustavo Siviero,Argentine,défenseur,8
http://www.wikidata.org/entity/Q3824826,Julio José Iglesias Rouget,Espagne,gardien de but,8
http://www.wikidata.org/entity/Q3824898,Xisco Campos,Espagne,défenseur,11
http://www.wikidata.org/entity/Q3829258,Leandro Vitiello,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q3836930,Lorenzo D'Anna,Italie,défenseur central,9
http://www.wikidata.org/entity/Q3837081,Lorenzo Sibilano,Italie,défenseur,5
http://www.wikidata.org/entity/Q3838191,Luca Matteassi,Italie,milieu de terrain,1
http://www.wikidata.org/entity/Q3839593,Luigi Dipasquale,Italie,attaquant,1
http://www.wikidata.org/entity/Q3840072,Luigi Rana,Italie,attaquant,4
http://www.wikidata.org/entity/Q3840322,Luis Alfageme,Argentine,attaquant,9
http://www.wikidata.org/entity/Q3840503,Luiz Fernando Pereira da Silva,Brésil,attaquant,14
http://www.wikidata.org/entity/Q3846504,Marco Stella,Italie,milieu de terrain,1
http://www.wikidata.org/entity/Q3846598,Marco Zaninelli,Italie,défenseur,4
http://www.wikidata.org/entity/Q3849461,Mark Connolly,Irlande,défenseur,7
http://www.wikidata.org/entity/Q3850256,Martino Melis,Italie,milieu de terrain,1
http://www.wikidata.org/entity/Q3851466,Massimo Scoponi,Italie,milieu de terrain,1
http://www.wikidata.org/entity/Q3852273,Mat Sadler,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q3852273,Mat Sadler,Royaume-Uni,arrière latéral,5
http://www.wikidata.org/entity/Q3852307,Mattia Marchesetti,Italie,attaquant,5
http://www.wikidata.org/entity/Q3852319,Mattia Stefanelli,Saint-Marin,attaquant,7
http://www.wikidata.org/entity/Q3852631,Maurizio Lauro,Italie,arrière latéral,5
http://www.wikidata.org/entity/Q3852673,Maurizio Nassi,Italie,attaquant,5
http://www.wikidata.org/entity/Q3852688,Maurizio Poli,Italie,défenseur,2
http://www.wikidata.org/entity/Q3852691,Maurizio Pugliesi,Italie,gardien de but,7
http://www.wikidata.org/entity/Q3852879,Mauro Milanese,Italie,défenseur,7
http://www.wikidata.org/entity/Q3852879,Mauro Milanese,Italie,arrière latéral,7
http://www.wikidata.org/entity/Q3853124,Maximiliano Ré,Argentine,milieu de terrain,4
http://www.wikidata.org/entity/Q3856148,Michael Cummins,Irlande,milieu de terrain,6
http://www.wikidata.org/entity/Q3856597,Michele Di Piedi,Italie,attaquant,5
http://www.wikidata.org/entity/Q3856815,Michele Tardioli,Italie,gardien de but,5
http://www.wikidata.org/entity/Q3858883,Mirko Valdifiori,Italie,milieu de terrain,21
http://www.wikidata.org/entity/Q3870519,Nassim Mendil,France,attaquant,6
http://www.wikidata.org/entity/Q3874308,Neil McCafferty,Royaume-Uni,milieu de terrain,4
http://www.wikidata.org/entity/Q3874630,Nenad Sakić,Serbie,défenseur,9
http://www.wikidata.org/entity/Q3874630,Nenad Sakić,Serbie-et-Monténégro,défenseur,9
http://www.wikidata.org/entity/Q3874630,Nenad Sakić,république fédérative socialiste de Yougoslavie,défenseur,9
http://www.wikidata.org/entity/Q3874630,Nenad Sakić,république fédérale de Yougoslavie,défenseur,9
http://www.wikidata.org/entity/Q3876207,Nicola Ferrari,Italie,attaquant,6
http://www.wikidata.org/entity/Q3876305,Nicola Padoin,Italie,milieu de terrain,6
http://www.wikidata.org/entity/Q3876451,Nicolas Viola,Italie,milieu de terrain,11
http://www.wikidata.org/entity/Q3880443,Kourouma Fatoukouma,Niger,arrière latéral,10
http://www.wikidata.org/entity/Q3881460,Ibrahim Babatunde,Nigeria,attaquant,7
http://www.wikidata.org/entity/Q3888396,Pablo Quatrocchi,Argentine,défenseur,7
http://www.wikidata.org/entity/Q3892808,Palmiro Di Dio,Italie,défenseur,6
http://www.wikidata.org/entity/Q3893946,Paolo Cristallini,Italie,milieu de terrain,2
http://www.wikidata.org/entity/Q3894143,Paolo Grossi,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q3894396,Paolo Ponzo,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q3897141,Pasquale Schiattarella,Italie,milieu de terrain,9
http://www.wikidata.org/entity/Q3897711,Patricio D'Amico,Argentine,attaquant,6
http://www.wikidata.org/entity/Q3897743,Patrick Kavanagh,Irlande,milieu de terrain,5
http://www.wikidata.org/entity/Q3900875,Peter Knudsen,Royaume de Danemark,milieu de terrain,4
http://www.wikidata.org/entity/Q3928956,Rafael Marques Pinto,Brésil,défenseur,12
http://www.wikidata.org/entity/Q3928970,Rafael Pereira da Silva,Brésil,défenseur,8
http://www.wikidata.org/entity/Q3928970,Rafael Pereira da Silva,Brésil,arrière latéral,8
http://www.wikidata.org/entity/Q3930200,Raphael Chukwu,Nigeria,attaquant,9
http://www.wikidata.org/entity/Q3930817,Raúl Alberto González,Argentine,attaquant,5
http://www.wikidata.org/entity/Q3930849,Raúl Valbuena,Espagne,gardien de but,7
http://www.wikidata.org/entity/Q3934555,Riccardo Nardini,Italie,milieu de terrain,6
http://www.wikidata.org/entity/Q3938352,Robert Malcolm,Royaume-Uni,défenseur central,7
http://www.wikidata.org/entity/Q3938352,Robert Malcolm,Royaume-Uni,défenseur,7
http://www.wikidata.org/entity/Q3943230,Rômulo Eugênio Togni,Brésil,milieu de terrain,7
http://www.wikidata.org/entity/Q3946022,Salvatore D'Alterio,Italie,défenseur,4
http://www.wikidata.org/entity/Q3946144,Salvatore Monaco,Italie,défenseur,3
http://www.wikidata.org/entity/Q3946236,Salvatore Sullo,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q3949573,Santos Seara Higo Oliveira,Brésil,milieu excentré,4
http://www.wikidata.org/entity/Q3952812,Scott Arfield,Canada,milieu de terrain,29
http://www.wikidata.org/entity/Q3952812,Scott Arfield,Royaume-Uni,milieu de terrain,29
http://www.wikidata.org/entity/Q3952856,Scott Minto,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q3952856,Scott Minto,Royaume-Uni,arrière latéral,6
http://www.wikidata.org/entity/Q3953574,Sean Morrison,Royaume-Uni,défenseur,18
http://www.wikidata.org/entity/Q3956176,Sergio Marcon,Italie,gardien de but,5
http://www.wikidata.org/entity/Q3961252,Simone Motta,Italie,attaquant,8
http://www.wikidata.org/entity/Q3962394,Siumar Ferreira Nazaré,Brésil,milieu de terrain,5
http://www.wikidata.org/entity/Q3963983,Sofiene Zaaboub,France,défenseur,5
http://www.wikidata.org/entity/Q3972459,Stefano Dall'Acqua,Italie,attaquant,6
http://www.wikidata.org/entity/Q3972518,Stefano Garzon,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q3972520,Stefano Gioacchini,Italie,attaquant,5
http://www.wikidata.org/entity/Q3973315,Steve Banks,Royaume-Uni,gardien de but,8
http://www.wikidata.org/entity/Q3990735,Thomas Weller,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q3992481,Tom Hateley,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q3992544,Tom Williams,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q3992544,Tom Williams,Chypre,milieu de terrain,7
http://www.wikidata.org/entity/Q3992544,Tom Williams,Royaume-Uni,défenseur,7
http://www.wikidata.org/entity/Q3992544,Tom Williams,Chypre,défenseur,7
http://www.wikidata.org/entity/Q4003378,Umberto Del Core,Italie,attaquant,6
http://www.wikidata.org/entity/Q4008862,Vasco Giani,Italie,défenseur,1
http://www.wikidata.org/entity/Q4008862,Vasco Giani,royaume d'Italie,défenseur,1
http://www.wikidata.org/entity/Q4008879,Vasco Regini,Italie,défenseur,18
http://www.wikidata.org/entity/Q4009218,Vedran Celjak,Croatie,défenseur,5
http://www.wikidata.org/entity/Q4014994,Vitangelo Spadavecchia,Italie,gardien de but,6
http://www.wikidata.org/entity/Q4015445,Vittorio Mero,Italie,défenseur,6
http://www.wikidata.org/entity/Q4017926,Walter García,Argentine,défenseur,10
http://www.wikidata.org/entity/Q4022529,Yannick Mboné,France,milieu de terrain,6
http://www.wikidata.org/entity/Q4022529,Yannick Mboné,Cameroun,milieu de terrain,6
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,Costa Rica,milieu de terrain,35
http://www.wikidata.org/entity/Q4023294,Yuya Kubo,Japon,attaquant,50
http://www.wikidata.org/entity/Q4025478,Óscar Omar Ayala,Paraguay,défenseur,1
http://www.wikidata.org/entity/Q4094820,Miguel Borja,Colombie,avant-centre,30
http://www.wikidata.org/entity/Q4118273,Ezequiel Luna,Argentine,défenseur,8
http://www.wikidata.org/entity/Q4118611,Louis Moult,Royaume-Uni,attaquant,11
http://www.wikidata.org/entity/Q4118636,Nathaniel Mendez-Laing,Royaume-Uni,milieu excentré,14
http://www.wikidata.org/entity/Q4118641,Abdoulaye Coulibaly,Sénégal,gardien de but,3
http://www.wikidata.org/entity/Q4120364,Graeme Owens,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4120981,Rachid Alioui,France,attaquant,23
http://www.wikidata.org/entity/Q4120981,Rachid Alioui,Maroc,attaquant,23
http://www.wikidata.org/entity/Q4180489,Luka Žinko,Slovénie,milieu de terrain,8
http://www.wikidata.org/entity/Q4201557,Alfredo Ortuño,Espagne,attaquant,11
http://www.wikidata.org/entity/Q4201761,Dylan Tombides,Australie,attaquant,18
http://www.wikidata.org/entity/Q4201935,Pietro Terracciano,Italie,gardien de but,17
http://www.wikidata.org/entity/Q4203198,Matthias Fanimo,Royaume-Uni,milieu de terrain,8
http://www.wikidata.org/entity/Q4203202,Robert Hall,Royaume-Uni,attaquant,9
http://www.wikidata.org/entity/Q4474780,Robert Ullathorne,Royaume-Uni,défenseur,7
http://www.wikidata.org/entity/Q4502193,Dionatan Teixeira,Brésil,défenseur,18
http://www.wikidata.org/entity/Q4536793,Yuriy Yakovenko,Ukraine,attaquant,9
http://www.wikidata.org/entity/Q4662250,Aaron McCarey,Irlande,gardien de but,7
http://www.wikidata.org/entity/Q4666349,Abdón Prats,Espagne,attaquant,14
http://www.wikidata.org/entity/Q4678742,Adam Blakeman,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q4678813,Adam Bygrave,Royaume-Uni,défenseur,4
http://www.wikidata.org/entity/Q4678840,Adam Chambers,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q4678952,Adam Dawson,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4679154,Adam Gross,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q4680997,Adda Djeziri,Algérie,attaquant,5
http://www.wikidata.org/entity/Q4681559,Adel Guemari,Algérie,défenseur,4
http://www.wikidata.org/entity/Q4684875,Adrian Bică Bădan,Roumanie,défenseur,2
http://www.wikidata.org/entity/Q4697194,Aimé Lavie,République du Congo,défenseur,3
http://www.wikidata.org/entity/Q4700996,Akil Grier,Saint-Christophe-et-Niévès,milieu de terrain,4
http://www.wikidata.org/entity/Q4707357,Alan Moore,Irlande,milieu de terrain,7
http://www.wikidata.org/entity/Q4707364,Alan Morgan,Royaume-Uni,milieu de terrain,3
http://www.wikidata.org/entity/Q4707441,Alan O'Hare,Irlande,défenseur,5
http://www.wikidata.org/entity/Q4714652,Alejandro Rodríguez de Miguel,Espagne,attaquant,16
http://www.wikidata.org/entity/Q4714869,Aleksandar Simić,Serbie,attaquant,4
http://www.wikidata.org/entity/Q4716345,Alessandro Evangelisti,Italie,milieu de terrain,4
http://www.wikidata.org/entity/Q4716370,Alessandro Marchetti,Italie,arrière latéral,4
http://www.wikidata.org/entity/Q4716373,Alessandro Marotta,Italie,attaquant,4
http://www.wikidata.org/entity/Q4716384,Alessandro Moro,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q4716782,Alex Campana,Royaume-Uni,attaquant,5
http://www.wikidata.org/entity/Q4717573,Alex O'Reilly,Irlande,gardien de but,3
http://www.wikidata.org/entity/Q4717618,Alex Pereira,Venezuela,défenseur,8
http://www.wikidata.org/entity/Q4717927,Alex Varney,Royaume-Uni,attaquant,3
http://www.wikidata.org/entity/Q4720878,Alexandre Morfaw,Cameroun,milieu de terrain,2
http://www.wikidata.org/entity/Q4724469,Alhassane Keita,Guinée,attaquant,9
http://www.wikidata.org/entity/Q4730978,Allan Smart,Royaume-Uni,attaquant,4
http://www.wikidata.org/entity/Q4739096,Amadou Sanokho,France,milieu de terrain,4
http://www.wikidata.org/entity/Q4745920,Ameth Fall,Sénégal,attaquant,3
http://www.wikidata.org/entity/Q4754928,Andrea Adamo,Italie,défenseur,6
http://www.wikidata.org/entity/Q4755036,Andrea D'Amico,Italie,milieu de terrain,4
http://www.wikidata.org/entity/Q4756292,Andrew Barrowman,Royaume-Uni,attaquant,4
http://www.wikidata.org/entity/Q4760136,Andrés Alberto Hernández Socas,Espagne,milieu de terrain,8
http://www.wikidata.org/entity/Q4760417,Andy Bell,Royaume-Uni,attaquant,5
http://www.wikidata.org/entity/Q4760487,Andy Campbell,Royaume-Uni,attaquant,7
http://www.wikidata.org/entity/Q4760792,Andy Haworth,Royaume-Uni,milieu excentré,5
http://www.wikidata.org/entity/Q4761112,Andy Oakes,Royaume-Uni,gardien de but,4
http://www.wikidata.org/entity/Q4761236,Andy Roberts,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q4761244,Andy Robinson,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4761383,Andy Taylor,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q4761410,Andy Tod,Royaume-Uni,défenseur,2
http://www.wikidata.org/entity/Q4762847,Angelo Balanta,Colombie,attaquant,9
http://www.wikidata.org/entity/Q4764159,Angus MacDonald,Royaume-Uni,défenseur,9
http://www.wikidata.org/entity/Q4770493,Ansah Owusu,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4772001,Anthony Andreu,France,milieu de terrain,9
http://www.wikidata.org/entity/Q4772064,Anthony Barness,Royaume-Uni,défenseur,9
http://www.wikidata.org/entity/Q4772641,Anthony Guise,France,attaquant,4
http://www.wikidata.org/entity/Q4773208,Anthony O'Connor,Irlande,défenseur,9
http://www.wikidata.org/entity/Q4773226,Anthony Ormerod,Royaume-Uni,milieu de terrain,4
http://www.wikidata.org/entity/Q4773314,Anthony Pulis,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q4773440,Anthony Scribe,France,gardien de but,7
http://www.wikidata.org/entity/Q4773472,Anthony Sichi,France,milieu de terrain,4
http://www.wikidata.org/entity/Q4776632,Antonio Gaeta,Italie,attaquant,4
http://www.wikidata.org/entity/Q4776646,Antonio García Márquez,Espagne,milieu de terrain,5
http://www.wikidata.org/entity/Q4795544,Aron Wilford,Royaume-Uni,défenseur,3
http://www.wikidata.org/entity/Q4805422,Ashley Eastham,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q4805582,Ashley Sammons,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4805620,Ashley Vincent,Royaume-Uni,milieu excentré,4
http://www.wikidata.org/entity/Q4815842,Michel Ngonge,République démocratique du Congo,milieu de terrain,9
http://www.wikidata.org/entity/Q4820716,Ian Henderson,Royaume-Uni,attaquant,6
http://www.wikidata.org/entity/Q4822688,Aurélien Ngeyitala,France,milieu de terrain,9
http://www.wikidata.org/entity/Q4822688,Aurélien Ngeyitala,République démocratique du Congo,milieu de terrain,9
http://www.wikidata.org/entity/Q4830144,Awudu Issaka,Ghana,milieu de terrain,5
http://www.wikidata.org/entity/Q4831231,Ayhan Güçlü,Turquie,attaquant,6
http://www.wikidata.org/entity/Q4833195,Azzeddine Ourahou,France,milieu de terrain,7
http://www.wikidata.org/entity/Q4833195,Azzeddine Ourahou,Maroc,milieu de terrain,7
http://www.wikidata.org/entity/Q4844455,Emanuele Padella,Italie,défenseur,7
http://www.wikidata.org/entity/Q4848705,Baïssama Sankoh,France,milieu de terrain,17
http://www.wikidata.org/entity/Q4848705,Baïssama Sankoh,Guinée,milieu de terrain,17
http://www.wikidata.org/entity/Q4848705,Baïssama Sankoh,France,arrière latéral,17
http://www.wikidata.org/entity/Q4848705,Baïssama Sankoh,Guinée,arrière latéral,17
http://www.wikidata.org/entity/Q4852621,Baltasar Rigo,Espagne,défenseur,6
http://www.wikidata.org/entity/Q4864243,Barry Fuller,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q4865746,Bartosz Romańczuk,Pologne,défenseur,3
http://www.wikidata.org/entity/Q4885710,Ben Gill,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q4885777,Ben Halloran,Australie,milieu excentré,38
http://www.wikidata.org/entity/Q4886264,Jaime Quesada Chavarría,Espagne,défenseur,8
http://www.wikidata.org/entity/Q4887226,Benedetto Lorusso,Italie,défenseur central,3
http://www.wikidata.org/entity/Q4887226,Benedetto Lorusso,Italie,défenseur,3
http://www.wikidata.org/entity/Q4887544,Javier Torres Gómez,Espagne,défenseur,9
http://www.wikidata.org/entity/Q4895609,Bertie Brayley,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q4907532,Bilal Ouali,Algérie,milieu de terrain,5
http://www.wikidata.org/entity/Q4934158,Bob Taylor,Royaume-Uni,attaquant,4
http://www.wikidata.org/entity/Q4954923,Bradley Garmston,Irlande,défenseur,3
http://www.wikidata.org/entity/Q4961520,Brent Rahim,Trinité-et-Tobago,milieu de terrain,7
http://www.wikidata.org/entity/Q4962131,Brett Darby,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q4962442,Brett Williams,Royaume-Uni,attaquant,3
http://www.wikidata.org/entity/Q4963384,Brian Close,Royaume-Uni,défenseur,4
http://www.wikidata.org/entity/Q4965315,Brian Smikle,Royaume-Uni,milieu de terrain,2
http://www.wikidata.org/entity/Q4965855,Brice Maubleu,France,gardien de but,10
http://www.wikidata.org/entity/Q4979120,Bruno Andrade,Portugal,milieu de terrain,4
http://www.wikidata.org/entity/Q4979210,Bruno Fontes da Mota,Suisse,milieu de terrain,3
http://www.wikidata.org/entity/Q4979245,Bruno Henrique,Brésil,stoppeur,18
http://www.wikidata.org/entity/Q4979302,Bruno Martella,Italie,défenseur,8
http://www.wikidata.org/entity/Q5000889,Burton O'Brien,Afrique du Sud,milieu de terrain,3
http://www.wikidata.org/entity/Q5022978,Callum McNaughton,Royaume-Uni,défenseur,2
http://www.wikidata.org/entity/Q3843423,Mahamet Diagouraga,France,défenseur,5
http://www.wikidata.org/entity/Q3843423,Mahamet Diagouraga,Mali,défenseur,5
http://www.wikidata.org/entity/Q3844978,Bino,Portugal,milieu de terrain,6
http://www.wikidata.org/entity/Q3845843,Marcin Siedlarz,Pologne,milieu de terrain,4
http://www.wikidata.org/entity/Q3846238,Marco Mancinelli,Italie,milieu de terrain,5
http://www.wikidata.org/entity/Q4249521,Charly Charrier,France,milieu de terrain,6
http://www.wikidata.org/entity/Q4251001,George Moncur,Royaume-Uni,milieu de terrain,10
http://www.wikidata.org/entity/Q4251102,Stuart Campbell,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q4251801,Jordan Mustoe,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q4348738,Carlos González Peña,Espagne,défenseur,15
http://www.wikidata.org/entity/Q4351152,Víctor Rodríguez Romero,Espagne,milieu excentré,19
http://www.wikidata.org/entity/Q4382896,Giacomo Brichetto,Italie,gardien de but,7
http://www.wikidata.org/entity/Q4428812,Aleksandr Sonin,Russie,attaquant,6
http://www.wikidata.org/entity/Q4470166,Sam Winnall,Royaume-Uni,attaquant,12
http://www.wikidata.org/entity/Q4203213,Callum Driver,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q4203218,Daniel Potts,États-Unis,défenseur,18
http://www.wikidata.org/entity/Q4203218,Daniel Potts,Royaume-Uni,défenseur,18
http://www.wikidata.org/entity/Q4204272,Michael Harriman,Royaume-Uni,défenseur,11
http://www.wikidata.org/entity/Q4205834,Joe Riley,Royaume-Uni,défenseur,5
