player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q2734541,Laurent Guyot,France,défenseur,10
http://www.wikidata.org/entity/Q2739621,Erwan Quintin,France,défenseur,8
http://www.wikidata.org/entity/Q2740192,Nicolas Rabuel,France,défenseur,8
http://www.wikidata.org/entity/Q2740889,Paulo Pezzolano,Uruguay,milieu de terrain,15
http://www.wikidata.org/entity/Q2756907,Miguel Ángel Guerrero,Espagne,attaquant,17
http://www.wikidata.org/entity/Q2758078,Darwin Machís,Venezuela,femme,21
http://www.wikidata.org/entity/Q2759198,Grégory Thil,France,attaquant,9
http://www.wikidata.org/entity/Q2777787,Alexander Viveros,Colombie,défenseur,9
http://www.wikidata.org/entity/Q2778003,Jorge Brítez,Paraguay,milieu de terrain,10
http://www.wikidata.org/entity/Q2779030,Nauzet Alemán,Espagne,milieu de terrain,11
http://www.wikidata.org/entity/Q2786592,Boubacar Mansaly,Sénégal,milieu de terrain,10
http://www.wikidata.org/entity/Q2801453,Maxence Flachez,France,défenseur,9
http://www.wikidata.org/entity/Q2807136,Welington Wildy Muniz dos Santos,Brésil,milieu de terrain,6
http://www.wikidata.org/entity/Q2821376,Abdoulaye Khouma Keita,Sénégal,défenseur,6
http://www.wikidata.org/entity/Q2825050,Adrian Sarkisian,Uruguay,milieu de terrain,9
http://www.wikidata.org/entity/Q2827564,Ahmed Guilouzi,Tunisie,défenseur central,4
http://www.wikidata.org/entity/Q2827596,Ahmed Kashi,France,milieu de terrain,14
http://www.wikidata.org/entity/Q2827596,Ahmed Kashi,Algérie,milieu de terrain,14
http://www.wikidata.org/entity/Q2830533,Alan Knight,Royaume-Uni,gardien de but,12
http://www.wikidata.org/entity/Q2832548,Aleksandr Kolotilko,Russie,attaquant,6
http://www.wikidata.org/entity/Q2833481,Alexandre Bonnot,France,milieu de terrain,5
http://www.wikidata.org/entity/Q2834360,Alexeï Kossonogov,Russie,attaquant,5
http://www.wikidata.org/entity/Q2837759,Allan Olesen,Royaume de Danemark,arrière latéral,6
http://www.wikidata.org/entity/Q2841191,Amara Bangoura,Guinée,milieu de terrain,6
http://www.wikidata.org/entity/Q2843154,David García Haro,Espagne,défenseur,8
http://www.wikidata.org/entity/Q2846132,Anderson Conceição,Brésil,défenseur central,12
http://www.wikidata.org/entity/Q2849032,Andrés Lamas,Uruguay,défenseur,12
http://www.wikidata.org/entity/Q2849071,Andy Butler,Royaume-Uni,défenseur central,8
http://www.wikidata.org/entity/Q2849129,Andy Hinchcliffe,Royaume-Uni,défenseur,13
http://www.wikidata.org/entity/Q2857740,Filipe Gouveia,Portugal,milieu de terrain,5
http://www.wikidata.org/entity/Q2857778,Antônio Carlos,Brésil,défenseur,12
http://www.wikidata.org/entity/Q2875149,Aziz Ben Askar,France,défenseur central,10
http://www.wikidata.org/entity/Q2875149,Aziz Ben Askar,Maroc,défenseur central,10
http://www.wikidata.org/entity/Q2877223,Jorge Zaparaín,Espagne,gardien de but,7
http://www.wikidata.org/entity/Q2883533,Lago Júnior,Côte d'Ivoire,attaquant,14
http://www.wikidata.org/entity/Q2885748,Barry Horne,Royaume-Uni,milieu de terrain,10
http://www.wikidata.org/entity/Q2892232,Baye Ibrahima Niasse,Suisse,milieu de terrain,9
http://www.wikidata.org/entity/Q2892232,Baye Ibrahima Niasse,Sénégal,milieu de terrain,9
http://www.wikidata.org/entity/Q2893774,Khassimirou Diop,Sénégal,milieu de terrain,6
http://www.wikidata.org/entity/Q2895436,Ben Gibson,Royaume-Uni,défenseur central,22
http://www.wikidata.org/entity/Q2896147,Benjamin Leroy,France,gardien de but,11
http://www.wikidata.org/entity/Q2896157,Benjamin Longue,France,défenseur,5
http://www.wikidata.org/entity/Q2896545,Benoît Haaby,France,défenseur,4
http://www.wikidata.org/entity/Q2903484,Billel Dziri,Algérie,milieu de terrain,12
http://www.wikidata.org/entity/Q2906423,Blessing Kaku,Nigeria,milieu de terrain,12
http://www.wikidata.org/entity/Q2914412,Saúl Berjón,Espagne,attaquant,15
http://www.wikidata.org/entity/Q2919249,Ishmael Addo,Ghana,attaquant,8
http://www.wikidata.org/entity/Q2919259,Vančo Trajanov,Macédoine du Nord,milieu de terrain,10
http://www.wikidata.org/entity/Q2920474,Florent Cuvelier,Belgique,milieu de terrain,6
http://www.wikidata.org/entity/Q2923181,Juan Ramón López Muñiz,Espagne,défenseur,15
http://www.wikidata.org/entity/Q2924921,Brian Howard,Royaume-Uni,milieu de terrain,11
http://www.wikidata.org/entity/Q2926612,Bruno Alicarte,France,défenseur,6
http://www.wikidata.org/entity/Q2926715,Bruno China,Portugal,milieu de terrain,12
http://www.wikidata.org/entity/Q2939368,Kim,Brésil,attaquant,9
http://www.wikidata.org/entity/Q2944686,Mamadou Samassa,France,gardien de but,15
http://www.wikidata.org/entity/Q2944686,Mamadou Samassa,Mali,gardien de but,15
http://www.wikidata.org/entity/Q2947572,Chafik Najih,France,attaquant,5
http://www.wikidata.org/entity/Q2947572,Chafik Najih,Maroc,attaquant,5
http://www.wikidata.org/entity/Q2966190,Christophe Deguerville,France,défenseur,5
http://www.wikidata.org/entity/Q2966216,Christophe Dumolin,France,défenseur,4
http://www.wikidata.org/entity/Q2966290,Christophe Horlaville,France,attaquant,7
http://www.wikidata.org/entity/Q2966381,Christophe Marichez,France,gardien de but,7
http://www.wikidata.org/entity/Q2994955,Constantin Barbu,Roumanie,milieu de terrain,11
http://www.wikidata.org/entity/Q3009065,Cyril Ramond,France,défenseur,4
http://www.wikidata.org/entity/Q3009176,Cyrille Watier,France,attaquant,6
http://www.wikidata.org/entity/Q3012383,Dalibor Mitrović,Serbie,attaquant,9
http://www.wikidata.org/entity/Q3063903,Fabrice Levrat,France,milieu défensif,4
http://www.wikidata.org/entity/Q3064009,Fabrizio Ficini,Italie,milieu de terrain,8
http://www.wikidata.org/entity/Q3064210,Paul Gallacher,Royaume-Uni,gardien de but,9
http://www.wikidata.org/entity/Q3064692,Fakhreddine Ben Youssef,Tunisie,milieu excentré,29
http://www.wikidata.org/entity/Q3067213,Fatih Atik,Turquie,milieu de terrain,14
http://www.wikidata.org/entity/Q3067213,Fatih Atik,France,milieu de terrain,14
http://www.wikidata.org/entity/Q3069730,Fouad Rachid,France,milieu de terrain,11
http://www.wikidata.org/entity/Q3069730,Fouad Rachid,Comores,milieu de terrain,11
http://www.wikidata.org/entity/Q3071857,Filipe Vaz de Azevedo,France,attaquant,8
http://www.wikidata.org/entity/Q3073471,Flavien Belson,France,milieu de terrain,6
http://www.wikidata.org/entity/Q3074070,Florent André,France,défenseur,5
http://www.wikidata.org/entity/Q3074150,Florentin Pogba,France,défenseur,26
http://www.wikidata.org/entity/Q3074150,Florentin Pogba,France,arrière latéral,26
http://www.wikidata.org/entity/Q3074219,Florian Lucchini,France,gardien de but,5
http://www.wikidata.org/entity/Q3074312,Florin Bérenguer,France,milieu de terrain,6
http://www.wikidata.org/entity/Q3077818,Pedro Bigas Rigo,Espagne,défenseur,21
http://www.wikidata.org/entity/Q3079545,Gilberto García,Colombie,milieu de terrain,9
http://www.wikidata.org/entity/Q3080962,Francesco Flachi,Italie,attaquant,10
http://www.wikidata.org/entity/Q3081261,Guðni Bergsson,Islande,défenseur,13
http://www.wikidata.org/entity/Q3081791,Santiago Aragón,Espagne,milieu de terrain,9
http://www.wikidata.org/entity/Q3082215,Franck Matingou,France,milieu de terrain,7
http://www.wikidata.org/entity/Q3082215,Franck Matingou,République démocratique du Congo,milieu de terrain,7
http://www.wikidata.org/entity/Q3082267,Franck Rabarivony,France,défenseur,9
http://www.wikidata.org/entity/Q3082267,Franck Rabarivony,Madagascar,défenseur,9
http://www.wikidata.org/entity/Q3082681,Frank Lagana,Australie,milieu de terrain,3
http://www.wikidata.org/entity/Q3087952,Stéphane Ziani,France,milieu de terrain,12
http://www.wikidata.org/entity/Q3088836,Mamoudou Mara,Guinée,défenseur,5
http://www.wikidata.org/entity/Q3090051,Frédéric Meyrieu,France,milieu de terrain,8
http://www.wikidata.org/entity/Q3098290,Gareth Ainsworth,Royaume-Uni,milieu de terrain,12
http://www.wikidata.org/entity/Q3098718,Gaspar Azevedo,Portugal,défenseur,7
http://www.wikidata.org/entity/Q3099284,Quinzinho,Angola,attaquant,15
http://www.wikidata.org/entity/Q3107820,Sébastien Chabaud,France,milieu de terrain,7
http://www.wikidata.org/entity/Q3108797,Chema,Espagne,milieu excentré,7
http://www.wikidata.org/entity/Q3110444,Yánnis Skopelítis,Grèce,milieu de terrain,9
http://www.wikidata.org/entity/Q3117312,Kelly Youga,France,défenseur,7
http://www.wikidata.org/entity/Q3117312,Kelly Youga,République centrafricaine,défenseur,7
http://www.wikidata.org/entity/Q3118540,Grégory Carmona,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3118741,Roberto Losada,Espagne,attaquant,12
http://www.wikidata.org/entity/Q3125848,Hakim Saci,France,attaquant,7
http://www.wikidata.org/entity/Q3128114,Hassan Ahamada,France,attaquant,8
http://www.wikidata.org/entity/Q3134407,Hervé Bazile,France,milieu de terrain,12
http://www.wikidata.org/entity/Q3134516,Hervé Guy,Côte d'Ivoire,milieu excentré,6
http://www.wikidata.org/entity/Q3142681,Jimmy Mainfroi,France,défenseur,7
http://www.wikidata.org/entity/Q3147917,Idriss Saadi,France,attaquant,13
http://www.wikidata.org/entity/Q3147917,Idriss Saadi,Algérie,attaquant,13
http://www.wikidata.org/entity/Q3147924,Idrissa Keita,Côte d'Ivoire,milieu de terrain,6
http://www.wikidata.org/entity/Q3156439,Iyenemi Furo,Nigeria,défenseur,9
http://www.wikidata.org/entity/Q3157518,Jacob Ba,Mauritanie,milieu de terrain,7
http://www.wikidata.org/entity/Q3157518,Jacob Ba,Sénégal,milieu de terrain,7
http://www.wikidata.org/entity/Q3160979,James Chambers,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q3166342,Jean-Jacques Mandrichi,France,attaquant,6
http://www.wikidata.org/entity/Q3176058,Martial Robin,France,milieu de terrain,8
http://www.wikidata.org/entity/Q3179054,Jimmy Hebert,France,milieu de terrain,7
http://www.wikidata.org/entity/Q3183366,Jonathan Forte,Royaume-Uni,milieu excentré,9
http://www.wikidata.org/entity/Q3183489,Jonathan Téhoué,France,attaquant,6
http://www.wikidata.org/entity/Q3185369,Joseph Mills,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q3185579,Joseph Lopy,France,milieu de terrain,16
http://www.wikidata.org/entity/Q3185579,Joseph Lopy,Sénégal,milieu de terrain,16
http://www.wikidata.org/entity/Q3187314,João Manuel Pinto Tomé,Portugal,défenseur,7
http://www.wikidata.org/entity/Q3187474,Joël Venceslas Kouassi,Côte d'Ivoire,défenseur,3
http://www.wikidata.org/entity/Q3189533,Julien Ielsch,France,défenseur,8
http://www.wikidata.org/entity/Q3189577,Julien Lorthioir,France,milieu de terrain,4
http://www.wikidata.org/entity/Q3189620,Julien Poueys,France,attaquant,5
http://www.wikidata.org/entity/Q3189689,Julien Valéro,France,attaquant,6
http://www.wikidata.org/entity/Q3190904,Jérôme Foulon,France,défenseur,7
http://www.wikidata.org/entity/Q3191047,Jérôme Roussillon,France,arrière latéral,19
http://www.wikidata.org/entity/Q3193184,Karim El Hany,France,milieu de terrain,7
http://www.wikidata.org/entity/Q3193469,Karl Sheppard,Irlande,attaquant,6
http://www.wikidata.org/entity/Q3195637,Kevan Hurst,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q3195760,Kevin McNaughton,Royaume-Uni,défenseur,11
http://www.wikidata.org/entity/Q3197024,King Osanga,Nigeria,attaquant,8
http://www.wikidata.org/entity/Q3198222,Kodjo Afanou,France,défenseur,8
http://www.wikidata.org/entity/Q3198222,Kodjo Afanou,Togo,défenseur,8
http://www.wikidata.org/entity/Q3198885,Kor Sarr,France,attaquant,4
http://www.wikidata.org/entity/Q3198885,Kor Sarr,Sénégal,attaquant,4
http://www.wikidata.org/entity/Q3200906,Kyle Bennett,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q3201163,Kévin Jacmot,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3208263,Alex Cisak,Pologne,gardien de but,8
http://www.wikidata.org/entity/Q3219196,Laurent Dufresne,France,attaquant,9
http://www.wikidata.org/entity/Q3219573,Laurent Viaud,France,milieu défensif,8
http://www.wikidata.org/entity/Q3243629,Lucas Chiaretti Cossenzo,Brésil,milieu excentré,20
http://www.wikidata.org/entity/Q3257446,Ljubisa Ranković,Serbie,milieu de terrain,6
http://www.wikidata.org/entity/Q3257446,Ljubisa Ranković,Serbie-et-Monténégro,milieu de terrain,6
http://www.wikidata.org/entity/Q3265042,Lucas Deaux,France,milieu de terrain,11
http://www.wikidata.org/entity/Q3265068,Lucas Pereira,Brésil,attaquant,7
http://www.wikidata.org/entity/Q3266103,Ludovic Asuar,France,milieu de terrain,6
http://www.wikidata.org/entity/Q3266455,Luigi Glombard,France,attaquant,5
http://www.wikidata.org/entity/Q3268453,Nicolás Vigneri,Uruguay,milieu excentré,9
http://www.wikidata.org/entity/Q3284823,Mamadou Baldé,Sénégal,défenseur central,6
http://www.wikidata.org/entity/Q3287722,Marc Éric Gueï,France,attaquant,4
http://www.wikidata.org/entity/Q3287722,Marc Éric Gueï,Côte d'Ivoire,attaquant,4
http://www.wikidata.org/entity/Q3290289,Marcus Mokaké,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3290289,Marcus Mokaké,Cameroun,milieu de terrain,5
http://www.wikidata.org/entity/Q3290656,Diego Quintana,Argentine,milieu de terrain,10
http://www.wikidata.org/entity/Q3291379,Mariano Herrón,Argentine,milieu de terrain,6
http://www.wikidata.org/entity/Q3293455,Silvio Augusto González,Argentine,attaquant,9
http://www.wikidata.org/entity/Q3296060,Marvin Esor,France,défenseur,8
http://www.wikidata.org/entity/Q3296946,Douglas Rinaldi,Brésil,milieu de terrain,16
http://www.wikidata.org/entity/Q3297892,Artim Šakiri,Macédoine du Nord,milieu de terrain,14
http://www.wikidata.org/entity/Q3298389,Mate Lacić,Croatie,défenseur,4
http://www.wikidata.org/entity/Q3340493,Nicolas Laspalles,France,défenseur,7
http://www.wikidata.org/entity/Q3340780,Nicolas Savinaud,France,défenseur,5
http://www.wikidata.org/entity/Q3344894,Noureddine Kacemi,Maroc,défenseur,12
http://www.wikidata.org/entity/Q3348681,Iriome González,Espagne,milieu de terrain,10
http://www.wikidata.org/entity/Q3351316,Olivier Quint,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3351319,Olivier Rambo,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3356459,Orlando Silvestri,France,défenseur,5
http://www.wikidata.org/entity/Q3358313,Oumar Pouye,France,milieu de terrain,4
http://www.wikidata.org/entity/Q3358313,Oumar Pouye,Sénégal,milieu de terrain,4
http://www.wikidata.org/entity/Q3362791,Pape Habib Sow,Sénégal,milieu de terrain,10
http://www.wikidata.org/entity/Q3367419,Pascal Fugier,France,défenseur,5
http://www.wikidata.org/entity/Q3367997,Nathaniel Wedderburn,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q3369630,Patrick Leugueun,France,défenseur,5
http://www.wikidata.org/entity/Q3369630,Patrick Leugueun,Cameroun,défenseur,5
http://www.wikidata.org/entity/Q3369805,Patrick Regnault,France,gardien de but,5
http://www.wikidata.org/entity/Q3369910,Patrick Valéry,France,défenseur,10
http://www.wikidata.org/entity/Q3370000,Rubén Rosquete,Espagne,attaquant,5
http://www.wikidata.org/entity/Q3379996,Darren Peacock,Royaume-Uni,défenseur,9
http://www.wikidata.org/entity/Q3380417,Philippe Montandon,Suisse,défenseur,8
http://www.wikidata.org/entity/Q3380606,Philippe Raschke,France,défenseur,7
http://www.wikidata.org/entity/Q3380736,Gavin Peacock,Royaume-Uni,milieu de terrain,10
http://www.wikidata.org/entity/Q3382975,Pierre-Emmanuel Bourdeau,France,défenseur,4
http://www.wikidata.org/entity/Q3390581,Raúl García Lozano,Espagne,défenseur,7
http://www.wikidata.org/entity/Q3390650,Manuel Borja Calvar,Espagne,défenseur,9
http://www.wikidata.org/entity/Q3391965,Ángel Pérez,Espagne,défenseur,8
http://www.wikidata.org/entity/Q3392828,Daniel Baldi,Uruguay,attaquant,12
http://www.wikidata.org/entity/Q3403316,Prince Daye,France,attaquant,12
http://www.wikidata.org/entity/Q3403316,Prince Daye,Liberia,attaquant,12
http://www.wikidata.org/entity/Q3403959,Sam Mantom,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q3403967,David Cornell,Royaume-Uni,gardien de but,13
http://www.wikidata.org/entity/Q3414166,Quentin Boesso,France,milieu de terrain,4
http://www.wikidata.org/entity/Q3418515,Ramon Azeez,Nigeria,milieu de terrain,22
http://www.wikidata.org/entity/Q3424825,Renato Piovezan,Brésil,gardien de but,5
http://www.wikidata.org/entity/Q3424828,Renato Rafael Bondi,Brésil,milieu de terrain,7
http://www.wikidata.org/entity/Q3430920,Richard Jézierski,France,défenseur,2
http://www.wikidata.org/entity/Q3431285,Richard Trivino,France,gardien de but,6
http://www.wikidata.org/entity/Q3436844,Les Sealey,Royaume-Uni,gardien de but,7
http://www.wikidata.org/entity/Q3440645,Romain Ferrier,France,défenseur,6
http://www.wikidata.org/entity/Q3440726,Romain Métanire,France,défenseur,15
http://www.wikidata.org/entity/Q3440726,Romain Métanire,Madagascar,défenseur,15
http://www.wikidata.org/entity/Q3441145,Romarin Billong,France,défenseur,6
http://www.wikidata.org/entity/Q3441145,Romarin Billong,Cameroun,défenseur,6
http://www.wikidata.org/entity/Q3452982,Rui Pataca,Portugal,attaquant,4
http://www.wikidata.org/entity/Q3453744,Ryan Baldacchino,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q3453790,Ryan Gyaki,Canada,milieu de terrain,6
http://www.wikidata.org/entity/Q3471025,Samuel Allegro,France,défenseur,6
http://www.wikidata.org/entity/Q3471189,Samuel Michel,France,attaquant,6
http://www.wikidata.org/entity/Q3494626,Jacinto Elá,Espagne,milieu excentré,8
http://www.wikidata.org/entity/Q3494626,Jacinto Elá,Guinée équatoriale,milieu excentré,8
http://www.wikidata.org/entity/Q3497222,Leandro Gioda,Argentine,défenseur,9
http://www.wikidata.org/entity/Q3497990,Stefano Sacchetti,Italie,défenseur,6
http://www.wikidata.org/entity/Q3498611,Stephen McMillan,Royaume-Uni,défenseur,4
http://www.wikidata.org/entity/Q3498687,Stephen Wright,Royaume-Uni,arrière latéral,3
http://www.wikidata.org/entity/Q3501096,Jonathan Fabbro,Argentine,milieu de terrain,14
http://www.wikidata.org/entity/Q3501096,Jonathan Fabbro,Paraguay,milieu de terrain,14
http://www.wikidata.org/entity/Q3501829,Stéphane Hernandez,France,défenseur,5
http://www.wikidata.org/entity/Q3501928,Stéphane Léoni,France,défenseur,5
http://www.wikidata.org/entity/Q3501968,Stéphane Morisot,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3506741,Syam Ben Youssef,France,défenseur,26
http://www.wikidata.org/entity/Q3506741,Syam Ben Youssef,Tunisie,défenseur,26
http://www.wikidata.org/entity/Q3506977,Sylvain Deplace,France,milieu de terrain,6
http://www.wikidata.org/entity/Q3514819,Tamika Mkandawire,Malawi,défenseur,6
http://www.wikidata.org/entity/Q3524116,Thierry Argelier,France,défenseur,5
http://www.wikidata.org/entity/Q3525174,Thomas Guerbert,France,milieu de terrain,7
http://www.wikidata.org/entity/Q3531328,Tommy Johnson,Royaume-Uni,attaquant,5
http://www.wikidata.org/entity/Q3543889,Carlos Casartelli,Argentine,attaquant,7
http://www.wikidata.org/entity/Q3559491,Vincent Bessat,France,milieu de terrain,9
http://www.wikidata.org/entity/Q3561288,Kostas Kiassos,Grèce,milieu de terrain,6
http://www.wikidata.org/entity/Q3570634,Xavier Collin,France,défenseur,7
http://www.wikidata.org/entity/Q3571178,Alberto Montejo,Espagne,milieu de terrain,7
http://www.wikidata.org/entity/Q3571408,Rubén Pérez Chueca,Espagne,gardien de but,8
http://www.wikidata.org/entity/Q3572422,Yohan Demont,France,défenseur,8
http://www.wikidata.org/entity/Q3572809,Óscar Valero,Espagne,défenseur,8
http://www.wikidata.org/entity/Q3576089,Zoran Jovičić,Serbie,attaquant,9
http://www.wikidata.org/entity/Q3591075,Éric Decroix,France,défenseur,5
http://www.wikidata.org/entity/Q3593880,Đorđe Tomić,Serbie,milieu de terrain,10
http://www.wikidata.org/entity/Q3604998,Adam Murray,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q3605626,Adrian Nalați,Roumanie,milieu de terrain,4
http://www.wikidata.org/entity/Q3605790,Adriano Zancopè,Italie,gardien de but,4
http://www.wikidata.org/entity/Q3608252,Alberto Cossentino,Italie,défenseur,4
http://www.wikidata.org/entity/Q3610139,Alessandro Mazzola,Italie,milieu de terrain,6
http://www.wikidata.org/entity/Q3610259,Alessandro Romano,Italie,défenseur,5
http://www.wikidata.org/entity/Q3610369,Alessandro Vinci,Italie,défenseur,4
http://www.wikidata.org/entity/Q3610584,Alessio Sestu,Italie,milieu de terrain,9
http://www.wikidata.org/entity/Q3611622,Ali Samereh,Iran,attaquant,8
http://www.wikidata.org/entity/Q3612721,Almamy Doumbia,Côte d'Ivoire,milieu de terrain,3
http://www.wikidata.org/entity/Q3615656,Andrea D'Agostino,Italie,défenseur,4
http://www.wikidata.org/entity/Q3615809,Andrea Lisuzzo,Italie,défenseur central,6
http://www.wikidata.org/entity/Q3615853,Andrea Mazzantini,Italie,gardien de but,6
http://www.wikidata.org/entity/Q3616059,Andrea Tagliaferri,Italie,milieu de terrain,2
http://www.wikidata.org/entity/Q3616082,Andrea Tummiolo,Italie,milieu de terrain,3
http://www.wikidata.org/entity/Q3616520,Andrés Yllana,Argentine,milieu de terrain,7
http://www.wikidata.org/entity/Q3618491,Anthony Forde,Irlande,milieu excentré,9
http://www.wikidata.org/entity/Q3618514,Anthony McNamee,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q3619473,Antonio Criniti,Italie,attaquant,4
http://www.wikidata.org/entity/Q3619728,Antonio La Fortezza,Italie,milieu de terrain,1
http://www.wikidata.org/entity/Q3619921,Antonio Morello,Italie,attaquant,1
http://www.wikidata.org/entity/Q3619947,Antonio Narciso,Italie,gardien de but,6
http://www.wikidata.org/entity/Q3640042,Billy Jones,Royaume-Uni,défenseur central,18
http://www.wikidata.org/entity/Q3645465,Bruce Dyer,Royaume-Uni,attaquant,7
http://www.wikidata.org/entity/Q3016542,Darren Randolph,Irlande,gardien de but,33
http://www.wikidata.org/entity/Q3017858,David Faderne,France,attaquant,4
http://www.wikidata.org/entity/Q3024053,Des Lyttle,Royaume-Uni,défenseur,9
http://www.wikidata.org/entity/Q3027383,Diego Daniel Bustos,Argentine,attaquant,7
http://www.wikidata.org/entity/Q3030802,Romain Grange,France,milieu de terrain,10
http://www.wikidata.org/entity/Q3035761,Don Cowie,Royaume-Uni,milieu de terrain,14
http://www.wikidata.org/entity/Q3044284,Leonardo Borzani,Argentine,milieu de terrain,7
http://www.wikidata.org/entity/Q3049409,Rafel Sastre,Espagne,défenseur,10
http://www.wikidata.org/entity/Q3054646,Mário Fernando Magalhães da Silva,Portugal,défenseur,12
http://www.wikidata.org/entity/Q3063598,Fabien Farnolle,France,gardien de but,14
http://www.wikidata.org/entity/Q3063598,Fabien Farnolle,Bénin,gardien de but,14
http://www.wikidata.org/entity/Q3063627,Fabien Lefèvre,France,milieu de terrain,2
http://www.wikidata.org/entity/Q3063888,Fabrice Jau,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3012383,Dalibor Mitrović,Serbie-et-Monténégro,attaquant,9
http://www.wikidata.org/entity/Q3012383,Dalibor Mitrović,république fédérale de Yougoslavie,attaquant,9
http://www.wikidata.org/entity/Q3015228,Danny Coyne,Royaume-Uni,gardien de but,7
http://www.wikidata.org/entity/Q3298781,Mathieu Lafon,France,milieu de terrain,6
http://www.wikidata.org/entity/Q3298869,Mathieu Scarpelli,France,attaquant,5
http://www.wikidata.org/entity/Q3299492,Matt Jackson,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q3299837,Matthias Jouan,France,milieu de terrain,5
http://www.wikidata.org/entity/Q3301956,Mavroudis Bougaidis,Grèce,défenseur,10
http://www.wikidata.org/entity/Q3302078,Max Dittgen,Allemagne,attaquant,8
http://www.wikidata.org/entity/Q3304498,Mehdi Courgnaud,France,attaquant,6
http://www.wikidata.org/entity/Q3311029,Chema,Espagne,gardien de but,9
http://www.wikidata.org/entity/Q3321444,Vicente Moreno,Espagne,milieu de terrain,16
http://www.wikidata.org/entity/Q3322965,Manuel Pavón,Espagne,défenseur,8
http://www.wikidata.org/entity/Q3323985,Juanpa,Espagne,défenseur,7
http://www.wikidata.org/entity/Q3324203,Ricardo Bango,Espagne,milieu de terrain,11
