player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q713078,Chris Powell,Royaume-Uni,défenseur,12
http://www.wikidata.org/entity/Q713354,Francesco Baiano,Italie,attaquant,14
http://www.wikidata.org/entity/Q713661,Jonathan Akpoborie,Nigeria,attaquant,16
http://www.wikidata.org/entity/Q713815,Tomáš Votava,Tchéquie,défenseur,7
http://www.wikidata.org/entity/Q713815,Tomáš Votava,Tchécoslovaquie,défenseur,7
http://www.wikidata.org/entity/Q713895,Dušan Tadić,Serbie,milieu de terrain,49
http://www.wikidata.org/entity/Q713895,Dušan Tadić,Serbie,attaquant,49
http://www.wikidata.org/entity/Q714198,Dwight Tiendalli,Royaume des Pays-Bas,arrière latéral,21
http://www.wikidata.org/entity/Q714315,Brian Jensen,Royaume de Danemark,gardien de but,15
http://www.wikidata.org/entity/Q714633,Baye Djiby Fall,Sénégal,attaquant,19
http://www.wikidata.org/entity/Q715340,Timo Furuholm,Finlande,attaquant,19
http://www.wikidata.org/entity/Q715811,Piet Velthuizen,Royaume des Pays-Bas,gardien de but,22
http://www.wikidata.org/entity/Q715963,Itay Shechter,Israël,attaquant,17
http://www.wikidata.org/entity/Q715976,Radomir Đalović,Monténégro,attaquant,19
http://www.wikidata.org/entity/Q715976,Radomir Đalović,Serbie-et-Monténégro,attaquant,19
http://www.wikidata.org/entity/Q716178,Jean-Pascal Mignot,France,défenseur,14
http://www.wikidata.org/entity/Q716965,Carlos Villanueva,Chili,milieu de terrain,14
http://www.wikidata.org/entity/Q717016,David Wheater,Royaume-Uni,défenseur central,13
http://www.wikidata.org/entity/Q717218,Betão,Brésil,défenseur central,18
http://www.wikidata.org/entity/Q718248,Issiar Dia,France,milieu excentré,18
http://www.wikidata.org/entity/Q719346,Hasan Kabze,Turquie,attaquant,18
http://www.wikidata.org/entity/Q720029,Jürgen Colin,Royaume des Pays-Bas,défenseur,17
http://www.wikidata.org/entity/Q720086,Martin Čížek,Tchéquie,milieu de terrain,8
http://www.wikidata.org/entity/Q720086,Martin Čížek,Tchécoslovaquie,milieu de terrain,8
http://www.wikidata.org/entity/Q720139,Tobias Sippel,Allemagne,gardien de but,21
http://www.wikidata.org/entity/Q721149,José Carlos Nunes,Portugal,défenseur,15
http://www.wikidata.org/entity/Q721235,Joseph Enakarhire,Nigeria,défenseur,14
http://www.wikidata.org/entity/Q721531,Branko Strupar,Belgique,attaquant,25
http://www.wikidata.org/entity/Q721531,Branko Strupar,Croatie,attaquant,25
http://www.wikidata.org/entity/Q721531,Branko Strupar,république fédérative socialiste de Yougoslavie,attaquant,25
http://www.wikidata.org/entity/Q721572,Jeroen Zoet,Royaume des Pays-Bas,gardien de but,29
http://www.wikidata.org/entity/Q721901,Yaniv Katan,Israël,attaquant,18
http://www.wikidata.org/entity/Q722034,Efstathios Aloneftis,Chypre,milieu excentré,19
http://www.wikidata.org/entity/Q722445,Kristijan Ipša,Croatie,défenseur central,9
http://www.wikidata.org/entity/Q722797,Rinaldo Cruzado,Pérou,milieu de terrain,18
http://www.wikidata.org/entity/Q722848,Sylvain Kastendeuch,France,défenseur,11
http://www.wikidata.org/entity/Q723198,Roberto de Assis Moreira,Brésil,milieu de terrain,28
http://www.wikidata.org/entity/Q723565,Will Keane,Irlande,attaquant,31
http://www.wikidata.org/entity/Q723565,Will Keane,Royaume-Uni,attaquant,31
http://www.wikidata.org/entity/Q723750,Leigh Griffiths,Royaume-Uni,attaquant,23
http://www.wikidata.org/entity/Q724028,Svetoslav Todorov,Bulgarie,attaquant,18
http://www.wikidata.org/entity/Q724092,Lúcio Carlos Cajueiro Souza,Brésil,milieu de terrain,11
http://www.wikidata.org/entity/Q724466,Joël Epalle,Cameroun,attaquant,21
http://www.wikidata.org/entity/Q724659,Siyabonga Nkosi,Afrique du Sud,milieu de terrain,11
http://www.wikidata.org/entity/Q724659,Siyabonga Nkosi,Afrique du Sud,attaquant,11
http://www.wikidata.org/entity/Q724723,Bryan Hodge,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q724728,James Sinclair,Royaume-Uni,attaquant,7
http://www.wikidata.org/entity/Q724728,James Sinclair,Royaume-Uni,arrière latéral,7
http://www.wikidata.org/entity/Q724769,Martin Pringle,Suède,attaquant,11
http://www.wikidata.org/entity/Q725150,Azar Karadaş,Norvège,attaquant,14
http://www.wikidata.org/entity/Q725150,Azar Karadaş,Turquie,attaquant,14
http://www.wikidata.org/entity/Q725414,Datsakorn Thonglao,Thaïlande,milieu de terrain,17
http://www.wikidata.org/entity/Q725433,Walter Baseggio,Belgique,milieu de terrain,18
http://www.wikidata.org/entity/Q731192,Alexander Esswein,Allemagne,attaquant,23
http://www.wikidata.org/entity/Q731346,Jonathan Zydko,France,milieu de terrain,4
http://www.wikidata.org/entity/Q731946,Gary O'Neil,Royaume-Uni,milieu de terrain,30
http://www.wikidata.org/entity/Q732701,Fernando Ávalos,Argentine,défenseur,8
http://www.wikidata.org/entity/Q733564,Rudi Vata,Albanie,milieu de terrain,45
http://www.wikidata.org/entity/Q733622,Marcos Aguirre,Argentine,milieu excentré,11
http://www.wikidata.org/entity/Q733766,Dean Kiely,Royaume-Uni,gardien de but,22
http://www.wikidata.org/entity/Q733826,Sibusiso Zuma,Afrique du Sud,attaquant,25
http://www.wikidata.org/entity/Q734234,Stuart Parnaby,Royaume-Uni,arrière latéral,20
http://www.wikidata.org/entity/Q735746,Bruno Fornaroli,Uruguay,attaquant,19
http://www.wikidata.org/entity/Q736032,Roman Týce,Tchéquie,milieu de terrain,20
http://www.wikidata.org/entity/Q736032,Roman Týce,Tchécoslovaquie,milieu de terrain,20
http://www.wikidata.org/entity/Q736416,Damián Manso,Argentine,attaquant,12
http://www.wikidata.org/entity/Q736416,Damián Manso,Argentine,ailier gauche,12
http://www.wikidata.org/entity/Q736783,Gintaras Staučė,Lituanie,gardien de but,17
http://www.wikidata.org/entity/Q736783,Gintaras Staučė,Union soviétique,gardien de but,17
http://www.wikidata.org/entity/Q738065,Francesco Caputo,Italie,attaquant,21
http://www.wikidata.org/entity/Q738873,Lorenzo Amoruso,Italie,défenseur central,14
http://www.wikidata.org/entity/Q739634,Bondz N$Gala,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q739661,Arnauld Mercier,France,défenseur,6
http://www.wikidata.org/entity/Q740296,Christian Dailly,Royaume-Uni,défenseur,19
http://www.wikidata.org/entity/Q740385,Muzzy İzzet,Turquie,milieu de terrain,22
http://www.wikidata.org/entity/Q740385,Muzzy İzzet,Royaume-Uni,milieu de terrain,22
http://www.wikidata.org/entity/Q741953,Vincent Laban,France,milieu de terrain,16
http://www.wikidata.org/entity/Q741953,Vincent Laban,Chypre,milieu de terrain,16
http://www.wikidata.org/entity/Q742429,Pál Dárdai,Hongrie,milieu de terrain,29
http://www.wikidata.org/entity/Q743531,Ricardo Pérez de Zabalza Goytre,Espagne,milieu de terrain,8
http://www.wikidata.org/entity/Q744146,Rafael Barber,Espagne,milieu de terrain,9
http://www.wikidata.org/entity/Q744684,Nicola Strambelli,Italie,milieu de terrain,4
http://www.wikidata.org/entity/Q745107,Khalilou Traoré,Mali,milieu de terrain,17
http://www.wikidata.org/entity/Q745895,Kévin Das Neves,Portugal,défenseur,11
http://www.wikidata.org/entity/Q745895,Kévin Das Neves,France,défenseur,11
http://www.wikidata.org/entity/Q746128,Pier,Espagne,attaquant,13
http://www.wikidata.org/entity/Q746357,Philippe Montanier,France,gardien de but,20
http://www.wikidata.org/entity/Q746930,Franck Chaussidière,France,milieu défensif,4
http://www.wikidata.org/entity/Q747402,Alexander Ludwig,Allemagne,milieu de terrain,7
http://www.wikidata.org/entity/Q748311,Tobias Grahn,Suède,milieu de terrain,14
http://www.wikidata.org/entity/Q748661,Fernando Guerrero,Équateur,milieu de terrain,10
http://www.wikidata.org/entity/Q748661,Fernando Guerrero,Colombie,milieu de terrain,10
http://www.wikidata.org/entity/Q749354,Sal Zizzo,États-Unis,défenseur,12
http://www.wikidata.org/entity/Q749354,Sal Zizzo,États-Unis,milieu excentré,12
http://www.wikidata.org/entity/Q755887,Atila Turan,Turquie,défenseur,11
http://www.wikidata.org/entity/Q755887,Atila Turan,France,défenseur,11
http://www.wikidata.org/entity/Q762805,Juan Antonio González,Uruguay,attaquant,12
http://www.wikidata.org/entity/Q763549,Jiří Bílek,Tchéquie,défenseur,11
http://www.wikidata.org/entity/Q764719,Fernando Aristeguieta,Venezuela,attaquant,16
http://www.wikidata.org/entity/Q767469,Yacine Brahimi,France,milieu de terrain,37
http://www.wikidata.org/entity/Q767469,Yacine Brahimi,Algérie,milieu de terrain,37
http://www.wikidata.org/entity/Q767662,Dean Holden,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q767794,Glen Little,Royaume-Uni,milieu excentré,9
http://www.wikidata.org/entity/Q769110,Andy Todd,Royaume-Uni,défenseur central,10
http://www.wikidata.org/entity/Q769110,Andy Todd,Royaume-Uni,défenseur,10
http://www.wikidata.org/entity/Q770113,George Friend,Royaume-Uni,arrière latéral,18
http://www.wikidata.org/entity/Q770690,Lasse Nilsson,Suède,attaquant,13
http://www.wikidata.org/entity/Q771813,Berat Sadik,Finlande,attaquant,19
http://www.wikidata.org/entity/Q773046,Bakary Soro,Côte d'Ivoire,défenseur,9
http://www.wikidata.org/entity/Q775235,Željko Cicović,Serbie,gardien de but,15
http://www.wikidata.org/entity/Q777404,Benjamin Hübner,Allemagne,défenseur central,21
http://www.wikidata.org/entity/Q777755,Jonathan Sesma,Espagne,milieu excentré,11
http://www.wikidata.org/entity/Q778835,Tonči Žilić,Croatie,défenseur,5
http://www.wikidata.org/entity/Q779059,Maximilian Ahlschwede,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q779662,Kjetil Wæhler,Norvège,défenseur,13
http://www.wikidata.org/entity/Q781712,Nivaldo,Brésil,défenseur,10
http://www.wikidata.org/entity/Q782070,Oktay Derelioğlu,Turquie,attaquant,14
http://www.wikidata.org/entity/Q782987,Fabien Boudarène,France,milieu de terrain,7
http://www.wikidata.org/entity/Q783993,Steve De Ridder,Belgique,milieu excentré,12
http://www.wikidata.org/entity/Q785193,Ben Hinchliffe,Royaume-Uni,gardien de but,6
http://www.wikidata.org/entity/Q786864,Alexis Rolín,Uruguay,défenseur central,19
http://www.wikidata.org/entity/Q786864,Alexis Rolín,Uruguay,défenseur,19
http://www.wikidata.org/entity/Q787677,Daniel Larsson,Suède,milieu excentré,18
http://www.wikidata.org/entity/Q792379,Axel Sundermann,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q794647,Aïssata Coulibaly,Mali,défenseur,7
http://www.wikidata.org/entity/Q795433,Rasmus Bengtsson,Suède,défenseur central,19
http://www.wikidata.org/entity/Q795537,Leroy Fer,Royaume des Pays-Bas,milieu de terrain,44
http://www.wikidata.org/entity/Q797550,Babacar N'Diaye,Sénégal,attaquant,5
http://www.wikidata.org/entity/Q809571,Bartosz Ślusarski,Pologne,attaquant,8
http://www.wikidata.org/entity/Q810623,Bastian Müller,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q813899,Bédi Buval,France,attaquant,12
http://www.wikidata.org/entity/Q816557,Ben Marshall,Royaume-Uni,milieu excentré,10
http://www.wikidata.org/entity/Q817399,Benjamin Barg,Allemagne,milieu de terrain,7
http://www.wikidata.org/entity/Q817567,Benjamin Kessel,Allemagne,défenseur,8
http://www.wikidata.org/entity/Q817639,Benjamin Nicaise,France,milieu de terrain,9
http://www.wikidata.org/entity/Q817686,Benjamin Siegert,Allemagne,milieu de terrain,4
http://www.wikidata.org/entity/Q817821,Bennard Yao Kumordzi,Ghana,milieu de terrain,14
http://www.wikidata.org/entity/Q819422,Thomas Sowunmi,Hongrie,attaquant,14
http://www.wikidata.org/entity/Q819422,Thomas Sowunmi,Nigeria,attaquant,14
http://www.wikidata.org/entity/Q819582,Marian Hristov,Bulgarie,milieu de terrain,18
http://www.wikidata.org/entity/Q819597,Ersen Martin,Turquie,attaquant,16
http://www.wikidata.org/entity/Q819597,Ersen Martin,Allemagne,attaquant,16
http://www.wikidata.org/entity/Q819832,Volkan Ekici,Turquie,milieu de terrain,5
http://www.wikidata.org/entity/Q819832,Volkan Ekici,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q819867,Sergio Peter,Allemagne,milieu de terrain,10
http://www.wikidata.org/entity/Q820135,Dilaver Güçlü,Turquie,milieu de terrain,4
http://www.wikidata.org/entity/Q820135,Dilaver Güçlü,Allemagne,milieu de terrain,4
http://www.wikidata.org/entity/Q820798,Florian Riedel,Allemagne,arrière latéral,9
http://www.wikidata.org/entity/Q821314,Berlin Ndebe-Nlome,Belgique,attaquant,3
http://www.wikidata.org/entity/Q822246,Julian Wießmeier,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q822792,Willi Evseev,Allemagne,milieu de terrain,9
http://www.wikidata.org/entity/Q822792,Willi Evseev,Kazakhstan,milieu de terrain,9
http://www.wikidata.org/entity/Q823030,Sebastian Neumann,Allemagne,défenseur,10
http://www.wikidata.org/entity/Q833041,Rafael Kazior,Pologne,attaquant,6
http://www.wikidata.org/entity/Q833041,Rafael Kazior,Allemagne,attaquant,6
http://www.wikidata.org/entity/Q835410,Ádám Vass,Hongrie,milieu de terrain,9
http://www.wikidata.org/entity/Q836662,Rostyn Griffiths,Australie,milieu de terrain,12
http://www.wikidata.org/entity/Q836855,Róbert Feczesin,Hongrie,attaquant,10
http://www.wikidata.org/entity/Q840331,József Varga,Hongrie,milieu de terrain,12
http://www.wikidata.org/entity/Q840926,Tope Obadeyi,Royaume-Uni,attaquant,11
http://www.wikidata.org/entity/Q841426,Brian Easton,Royaume-Uni,arrière latéral,9
http://www.wikidata.org/entity/Q843907,David Davis,Royaume-Uni,milieu de terrain,15
http://www.wikidata.org/entity/Q846339,Héctor Sánchez Cabrera,Espagne,défenseur,8
http://www.wikidata.org/entity/Q861132,Chris Basham,Royaume-Uni,défenseur central,20
http://www.wikidata.org/entity/Q861132,Chris Basham,Royaume-Uni,milieu défensif,20
http://www.wikidata.org/entity/Q862541,Jesper Hansen,Royaume de Danemark,gardien de but,18
http://www.wikidata.org/entity/Q868139,Paolo Acerbis,Italie,gardien de but,5
http://www.wikidata.org/entity/Q868751,Alfredo Aglietti,Italie,attaquant,8
http://www.wikidata.org/entity/Q869477,Craig Short,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q870068,Fiete Sykora,Allemagne,attaquant,5
http://www.wikidata.org/entity/Q870710,Luís Martins,Portugal,défenseur,14
http://www.wikidata.org/entity/Q871185,Kamani Hill,États-Unis,milieu excentré,10
http://www.wikidata.org/entity/Q871340,Marco Kurth,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q871955,Kithson Bain,Grenade,attaquant,6
http://www.wikidata.org/entity/Q872125,Peter Peschel,Pologne,milieu de terrain,6
http://www.wikidata.org/entity/Q872125,Peter Peschel,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q872293,Stefan Lorenz,Allemagne,défenseur,6
http://www.wikidata.org/entity/Q874469,Chhunly Pagenburg,Allemagne,attaquant,12
http://www.wikidata.org/entity/Q874939,Matthias Heidrich,Allemagne,milieu de terrain,7
http://www.wikidata.org/entity/Q875090,Sebastian Hähnge,Allemagne,attaquant,6
http://www.wikidata.org/entity/Q876468,Sven Müller,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q876666,Martin Schneider,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q877106,Michael Sternkopf,Allemagne,milieu excentré,6
http://www.wikidata.org/entity/Q877222,Uwe Ehlers,Allemagne,défenseur,7
http://www.wikidata.org/entity/Q877222,Uwe Ehlers,République démocratique allemande,défenseur,7
http://www.wikidata.org/entity/Q877473,Jörg Hahnel,Allemagne,gardien de but,6
http://www.wikidata.org/entity/Q877473,Jörg Hahnel,République démocratique allemande,gardien de but,6
http://www.wikidata.org/entity/Q877486,Martin Meichelbeck,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q877652,Stephan Straub,Allemagne,gardien de but,5
http://www.wikidata.org/entity/Q878033,Philipp Tschauner,Allemagne,gardien de but,16
http://www.wikidata.org/entity/Q879042,Daniel Stendel,Allemagne,attaquant,12
http://www.wikidata.org/entity/Q879141,Michael Hofmann,Allemagne,gardien de but,7
http://www.wikidata.org/entity/Q879633,Björn Hertl,Allemagne,défenseur central,4
http://www.wikidata.org/entity/Q879665,Björn Kluft,Allemagne,milieu de terrain,4
http://www.wikidata.org/entity/Q879747,Markus Schroth,Allemagne,attaquant,8
http://www.wikidata.org/entity/Q879774,Stefan Schnoor,Allemagne,défenseur,6
http://www.wikidata.org/entity/Q879841,Bjørn Otto Bragstad,Norvège,défenseur central,15
http://www.wikidata.org/entity/Q880199,Maik Wagefeld,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q881244,Carsten Linke,Allemagne,défenseur,6
http://www.wikidata.org/entity/Q882436,Jörg Sievers,Allemagne,gardien de but,6
http://www.wikidata.org/entity/Q882657,Christian Alder,Allemagne,défenseur,7
http://www.wikidata.org/entity/Q883770,Ratinho,Brésil,milieu de terrain,7
http://www.wikidata.org/entity/Q887533,Gary Charles,Royaume-Uni,défenseur,13
http://www.wikidata.org/entity/Q887533,Gary Charles,Royaume-Uni,arrière latéral,13
http://www.wikidata.org/entity/Q889449,Giorgi Chanturia,Géorgie,milieu excentré,19
http://www.wikidata.org/entity/Q890441,Bogdan Pătrașcu,Roumanie,milieu de terrain,8
http://www.wikidata.org/entity/Q891145,Bojan Neziri,Serbie,défenseur,13
http://www.wikidata.org/entity/Q892182,Carlos Labrín,Chili,défenseur,10
http://www.wikidata.org/entity/Q898430,Eddie Nolan,Irlande,défenseur,13
http://www.wikidata.org/entity/Q898435,Mame Niang,Sénégal,attaquant,10
http://www.wikidata.org/entity/Q898451,Michael Johnson,Royaume-Uni,arrière latéral,11
http://www.wikidata.org/entity/Q898494,Péter Máté,Hongrie,défenseur central,7
http://www.wikidata.org/entity/Q898494,Péter Máté,Hongrie,défenseur,7
http://www.wikidata.org/entity/Q899650,Bratislav Živković,Serbie,milieu de terrain,8
http://www.wikidata.org/entity/Q901661,Daniel Bogdanović,Malte,attaquant,14
http://www.wikidata.org/entity/Q901724,Ferenc Horváth,Hongrie,attaquant,13
http://www.wikidata.org/entity/Q902632,David Howland,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q905181,Diego Penny,Pérou,gardien de but,18
http://www.wikidata.org/entity/Q911123,Nenad Novaković,Serbie,gardien de but,8
http://www.wikidata.org/entity/Q911655,Matias Concha,Suède,défenseur,16
http://www.wikidata.org/entity/Q912880,Brian O'Neil,Royaume-Uni,milieu de terrain,5
http://www.wikidata.org/entity/Q912982,Brian Priske,Royaume de Danemark,défenseur,20
http://www.wikidata.org/entity/Q914222,Carlos Adrián Valdez,Uruguay,défenseur,13
http://www.wikidata.org/entity/Q918473,Emmanuel Emenike,Nigeria,attaquant,38
http://www.wikidata.org/entity/Q918683,Orhan Ademi,Suisse,attaquant,12
http://www.wikidata.org/entity/Q918683,Orhan Ademi,Turquie,attaquant,12
http://www.wikidata.org/entity/Q919720,Miquel Soler,Espagne,arrière latéral,23
http://www.wikidata.org/entity/Q920464,Enric Vallès,Espagne,milieu de terrain,11
http://www.wikidata.org/entity/Q920816,Torjus Hansén,Norvège,défenseur,10
http://www.wikidata.org/entity/Q922359,Jonas De Roeck,Belgique,défenseur,10
http://www.wikidata.org/entity/Q922706,Carlo Costly,Honduras,attaquant,32
http://www.wikidata.org/entity/Q923375,Facundo Bertoglio,Argentine,milieu de terrain,15
http://www.wikidata.org/entity/Q923781,Filippo Galli,Italie,défenseur,22
http://www.wikidata.org/entity/Q923781,Filippo Galli,Italie,arrière latéral,22
http://www.wikidata.org/entity/Q923903,Ezequiel Muñoz,Argentine,défenseur central,19
http://www.wikidata.org/entity/Q923903,Ezequiel Muñoz,Argentine,défenseur,19
http://www.wikidata.org/entity/Q923971,Martin Albrechtsen,Royaume de Danemark,défenseur,19
http://www.wikidata.org/entity/Q924101,George Francomb,Royaume-Uni,milieu de terrain,8
http://www.wikidata.org/entity/Q924106,Gibril Sankoh,Sierra Leone,défenseur,15
http://www.wikidata.org/entity/Q924106,Gibril Sankoh,Royaume des Pays-Bas,défenseur,15
http://www.wikidata.org/entity/Q924516,Lars Bohinen,Norvège,milieu de terrain,22
http://www.wikidata.org/entity/Q924639,Thomas Rasmussen,Royaume de Danemark,défenseur,11
http://www.wikidata.org/entity/Q924902,Per Frandsen,Royaume de Danemark,milieu de terrain,20
http://www.wikidata.org/entity/Q925242,Jamal Alioui,France,défenseur,17
http://www.wikidata.org/entity/Q925242,Jamal Alioui,Maroc,défenseur,17
http://www.wikidata.org/entity/Q926425,Miloš Dimitrijević,France,milieu de terrain,11
http://www.wikidata.org/entity/Q926425,Miloš Dimitrijević,Serbie,milieu de terrain,11
http://www.wikidata.org/entity/Q926677,Trond Andersen,Norvège,défenseur,18
http://www.wikidata.org/entity/Q926690,Henri Bienvenu Ntsama,Cameroun,attaquant,15
http://www.wikidata.org/entity/Q927217,Cristian Pulhac,Roumanie,défenseur,16
http://www.wikidata.org/entity/Q927808,Marián Kelemen,Slovaquie,gardien de but,16
http://www.wikidata.org/entity/Q927813,Mario Martínez Rubio,Espagne,milieu de terrain,10
http://www.wikidata.org/entity/Q928303,Jesper Juelsgård,Royaume de Danemark,défenseur,13
http://www.wikidata.org/entity/Q725446,Radoslaw Matusiak,Pologne,attaquant,13
http://www.wikidata.org/entity/Q725452,Moumouni Dagano,Burkina Faso,attaquant,23
http://www.wikidata.org/entity/Q725692,Darren Moore,Royaume-Uni,défenseur central,15
http://www.wikidata.org/entity/Q725692,Darren Moore,Jamaïque,défenseur central,15
http://www.wikidata.org/entity/Q725871,Ashley Hemmings,Royaume-Uni,milieu excentré,5
http://www.wikidata.org/entity/Q725957,Gunnar Heidar Thorvaldsson,Islande,attaquant,17
http://www.wikidata.org/entity/Q726324,Shaun Bartlett,Afrique du Sud,attaquant,27
http://www.wikidata.org/entity/Q726407,Alhassane Keita,Guinée,attaquant,15
http://www.wikidata.org/entity/Q726612,Moharram Navidkia,Iran,milieu de terrain,19
http://www.wikidata.org/entity/Q726760,Henoch Conombo,Burkina Faso,attaquant,5
http://www.wikidata.org/entity/Q727314,Sanibal Orahovac,Monténégro,attaquant,11
http://www.wikidata.org/entity/Q727314,Sanibal Orahovac,Serbie-et-Monténégro,attaquant,11
http://www.wikidata.org/entity/Q727314,Sanibal Orahovac,république fédérale de Yougoslavie,attaquant,11
http://www.wikidata.org/entity/Q727877,Thomas Dossevi,France,milieu excentré,22
http://www.wikidata.org/entity/Q727877,Thomas Dossevi,Togo,milieu excentré,22
http://www.wikidata.org/entity/Q730563,Jan Rajnoch,Tchéquie,milieu de terrain,15
http://www.wikidata.org/entity/Q731022,Branko Jelić,Serbie,attaquant,9
http://www.wikidata.org/entity/Q824801,Kevin Pannewitz,Allemagne,milieu de terrain,8
http://www.wikidata.org/entity/Q824938,Cristiano Biraghi,Italie,arrière latéral,31
http://www.wikidata.org/entity/Q826176,Bernhard Winkler,Allemagne,attaquant,8
http://www.wikidata.org/entity/Q826986,Marco Villa,Allemagne,attaquant,6
http://www.wikidata.org/entity/Q827947,Claus Costa,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q828479,Rubic Ghasemi-Nobakht,Allemagne,attaquant,6
http://www.wikidata.org/entity/Q828972,Kevin Grund,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q829114,Ifet Taljevic,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q830858,Hendrik Großöhmichen,Allemagne,défenseur,5
