player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q2141552,Alpaslan Öztürk,Belgique,défenseur,11
http://www.wikidata.org/entity/Q2141552,Alpaslan Öztürk,Turquie,défenseur,11
http://www.wikidata.org/entity/Q2143679,Renaud Connen,France,milieu de terrain,6
http://www.wikidata.org/entity/Q2143833,Nourdin Boukhari,Royaume des Pays-Bas,milieu de terrain,17
http://www.wikidata.org/entity/Q2143833,Nourdin Boukhari,Royaume des Pays-Bas,milieu excentré,17
http://www.wikidata.org/entity/Q2144735,René Lange,Allemagne,arrière latéral,6
http://www.wikidata.org/entity/Q2144735,René Lange,République démocratique allemande,arrière latéral,6
http://www.wikidata.org/entity/Q2146793,Nordin Wooter,Royaume des Pays-Bas,milieu excentré,16
http://www.wikidata.org/entity/Q2153383,Yoann Langlet,France,milieu de terrain,14
http://www.wikidata.org/entity/Q2153383,Yoann Langlet,Mauritanie,milieu de terrain,14
http://www.wikidata.org/entity/Q2158325,Robert Müller,Allemagne,défenseur,6
http://www.wikidata.org/entity/Q2158325,Robert Müller,République démocratique allemande,défenseur,6
http://www.wikidata.org/entity/Q2161289,Rodrigo Barbosa Rodrigues Costa,Brésil,défenseur central,7
http://www.wikidata.org/entity/Q2163156,Federico Azcárate,Argentine,défenseur,10
http://www.wikidata.org/entity/Q2166063,Ronny Kockel,Allemagne,gardien de but,4
http://www.wikidata.org/entity/Q2184530,Yoann Lachor,France,défenseur,10
http://www.wikidata.org/entity/Q2185245,Stefan Mitrović,Serbie,défenseur,31
http://www.wikidata.org/entity/Q2194619,Sho Ito,Japon,attaquant,29
http://www.wikidata.org/entity/Q2194828,Jerry Van Dam,Ghana,arrière latéral,11
http://www.wikidata.org/entity/Q2194828,Jerry Van Dam,France,arrière latéral,11
http://www.wikidata.org/entity/Q2195005,Dušan Petković,Serbie,défenseur,42
http://www.wikidata.org/entity/Q2199622,Iván Gabrich,Argentine,attaquant,10
http://www.wikidata.org/entity/Q2204494,Óscar Álvarez Sanjuán,Espagne,défenseur,10
http://www.wikidata.org/entity/Q2206863,Alexandre Martinović,France,gardien de but,5
http://www.wikidata.org/entity/Q2211310,Gastón Sangoy,Argentine,attaquant,14
http://www.wikidata.org/entity/Q2212374,Ricardo Verón,Argentine,milieu défensif,10
http://www.wikidata.org/entity/Q2226985,Konstantínos Loumpoútis,Grèce,défenseur,8
http://www.wikidata.org/entity/Q2234061,Cédric Lécluse,France,défenseur,8
http://www.wikidata.org/entity/Q2252637,Evangelos Nastos,Grèce,défenseur,6
http://www.wikidata.org/entity/Q2254897,Fabio Moro,Italie,défenseur,10
http://www.wikidata.org/entity/Q2256397,Alessandro Melli,Italie,attaquant,18
http://www.wikidata.org/entity/Q2256849,Davide Possanzini,Italie,attaquant,10
http://www.wikidata.org/entity/Q2257593,Simone Dallamano,Italie,défenseur,7
http://www.wikidata.org/entity/Q2258254,Karim Fellahi,France,milieu de terrain,8
http://www.wikidata.org/entity/Q2292982,Sébastien Piocelle,France,milieu de terrain,8
http://www.wikidata.org/entity/Q2293251,Tony McMahon,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q2298935,Anthony Deroin,France,milieu de terrain,9
http://www.wikidata.org/entity/Q2299252,Grégory Leca,France,milieu de terrain,9
http://www.wikidata.org/entity/Q2299266,Brahim Thiam,France,défenseur,9
http://www.wikidata.org/entity/Q2299266,Brahim Thiam,Mali,défenseur,9
http://www.wikidata.org/entity/Q2299273,Juan Eduardo Eluchans,Argentine,défenseur,8
http://www.wikidata.org/entity/Q2299781,Jérémy Sorbon,France,défenseur,14
http://www.wikidata.org/entity/Q2300461,Grégory Cerdan,France,défenseur,9
http://www.wikidata.org/entity/Q2301511,Michel Macedo Rocha Machado,Espagne,défenseur,16
http://www.wikidata.org/entity/Q2301511,Michel Macedo Rocha Machado,Brésil,défenseur,16
http://www.wikidata.org/entity/Q2303803,Ibrahim Tall,France,défenseur,9
http://www.wikidata.org/entity/Q2303803,Ibrahim Tall,Sénégal,défenseur,9
http://www.wikidata.org/entity/Q2304641,Gabriel Hauche,Argentine,attaquant,11
http://www.wikidata.org/entity/Q2306993,Džoni Novak,Slovénie,milieu excentré,24
http://www.wikidata.org/entity/Q2307409,Pablo Ricchetti,Argentine,milieu de terrain,10
http://www.wikidata.org/entity/Q2309708,Benedict Iroha,Nigeria,défenseur,22
http://www.wikidata.org/entity/Q2309946,Alexander Vladimirovich Panov,Russie,attaquant,15
http://www.wikidata.org/entity/Q2310382,Oumar Tchomogo,France,attaquant,12
http://www.wikidata.org/entity/Q2310382,Oumar Tchomogo,Bénin,attaquant,12
http://www.wikidata.org/entity/Q2314960,Ivan Gvozdenović,Serbie,milieu de terrain,11
http://www.wikidata.org/entity/Q2321676,Ignacio Carlos González,Argentine,gardien de but,11
http://www.wikidata.org/entity/Q2325983,Diego Valeri,Italie,milieu de terrain,20
http://www.wikidata.org/entity/Q2325983,Diego Valeri,Argentine,milieu de terrain,20
http://www.wikidata.org/entity/Q2330036,Goran Popov,Macédoine du Nord,arrière latéral,17
http://www.wikidata.org/entity/Q2330843,Alberto Belsué,Espagne,défenseur,24
http://www.wikidata.org/entity/Q2332034,Pablo Ledesma,Argentine,milieu de terrain,13
http://www.wikidata.org/entity/Q2332517,Fabián Vargas,Colombie,milieu de terrain,16
http://www.wikidata.org/entity/Q2334855,Khaleem Hyland,Trinité-et-Tobago,milieu de terrain,12
http://www.wikidata.org/entity/Q2336933,Stefan Leitl,Allemagne,milieu de terrain,9
http://www.wikidata.org/entity/Q2338400,Stefano Fanucci,Italie,défenseur central,8
http://www.wikidata.org/entity/Q2338736,Tomi Petrescu,Finlande,attaquant,8
http://www.wikidata.org/entity/Q2343828,Stephan Schmidt,Allemagne,milieu de terrain,6
http://www.wikidata.org/entity/Q2344276,Stephanie Ullrich,Allemagne,gardien de but,6
http://www.wikidata.org/entity/Q2347200,Steve Müller,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q2347346,Milton Caraglio,Argentine,attaquant,11
http://www.wikidata.org/entity/Q2349653,Gilberto Ribeiro Gonçalves,Brésil,attaquant,43
http://www.wikidata.org/entity/Q2351669,Julio Santa Cruz,Paraguay,attaquant,8
http://www.wikidata.org/entity/Q2352091,Carlos Galván,Argentine,défenseur,10
http://www.wikidata.org/entity/Q2354905,Jaba Kankava,Géorgie,milieu de terrain,29
http://www.wikidata.org/entity/Q2355053,Mariano González Maroto,Espagne,arrière latéral,14
http://www.wikidata.org/entity/Q2356803,Fabiano Pereira da Costa,Brésil,milieu de terrain,9
http://www.wikidata.org/entity/Q2360454,Rachid Hamdani,Maroc,milieu de terrain,13
http://www.wikidata.org/entity/Q2360696,Ovidy Karuru,Zimbabwe,milieu de terrain,6
http://www.wikidata.org/entity/Q2361639,Pablo Paz,Argentine,défenseur,22
http://www.wikidata.org/entity/Q2370047,Lilian Compan,France,attaquant,9
http://www.wikidata.org/entity/Q2370942,Sven Benken,Allemagne,défenseur,3
http://www.wikidata.org/entity/Q2371209,Sven Kresin,Allemagne,défenseur,1
http://www.wikidata.org/entity/Q2376923,Amine Lecomte Addani,Qatar,gardien de but,13
http://www.wikidata.org/entity/Q2377727,Romain Hamouma,France,milieu excentré,23
http://www.wikidata.org/entity/Q2378081,Ronnie Schwartz,Royaume de Danemark,attaquant,17
http://www.wikidata.org/entity/Q2378653,Erwan Manac'h,France,défenseur,3
http://www.wikidata.org/entity/Q2388119,Carlos Carmona Bonet,Espagne,milieu excentré,16
http://www.wikidata.org/entity/Q2388878,Tosin Dosunmu,Nigeria,attaquant,12
http://www.wikidata.org/entity/Q2393824,Carlos Eduardo Ferrari,Brésil,attaquant,11
http://www.wikidata.org/entity/Q2394030,Manuel Martínez Lara,Espagne,défenseur,8
http://www.wikidata.org/entity/Q2394367,Dmitri Ananko,Russie,défenseur,10
http://www.wikidata.org/entity/Q2394367,Dmitri Ananko,Union soviétique,défenseur,10
http://www.wikidata.org/entity/Q2394504,Patrick Beneforti,France,milieu de terrain,5
http://www.wikidata.org/entity/Q2395802,Jóhann Guðmundsson,Islande,milieu de terrain,8
http://www.wikidata.org/entity/Q2398427,Nicolás Blandi,Italie,attaquant,13
http://www.wikidata.org/entity/Q2398427,Nicolás Blandi,Argentine,attaquant,13
http://www.wikidata.org/entity/Q2398985,Brian McAllister,Royaume-Uni,défenseur,5
http://www.wikidata.org/entity/Q2399250,Milan Martinović,Serbie,défenseur,9
http://www.wikidata.org/entity/Q2406354,Yohann Eudeline,France,milieu de terrain,8
http://www.wikidata.org/entity/Q2406768,Luka Djordjevic,Monténégro,attaquant,22
http://www.wikidata.org/entity/Q2407179,Rodrigo De Lazzari,Brésil,défenseur,6
http://www.wikidata.org/entity/Q2408077,Avi Nimni,Israël,milieu de terrain,18
http://www.wikidata.org/entity/Q2409712,Sekou Berthé,France,défenseur central,7
http://www.wikidata.org/entity/Q2409712,Sekou Berthé,Mali,défenseur central,7
http://www.wikidata.org/entity/Q2412107,Jonas Martin,France,défenseur,15
http://www.wikidata.org/entity/Q2413267,Grégory Proment,France,milieu de terrain,11
http://www.wikidata.org/entity/Q2413491,Hernán Bernardello,Argentine,milieu de terrain,16
http://www.wikidata.org/entity/Q2413648,Roberto Pompei,Argentine,milieu de terrain,9
http://www.wikidata.org/entity/Q2415196,Saïd Chiba,Maroc,milieu de terrain,21
http://www.wikidata.org/entity/Q2419171,Armin Bačinovič,Slovénie,milieu de terrain,11
http://www.wikidata.org/entity/Q2424682,Bruno Andrade,Brésil,attaquant,11
http://www.wikidata.org/entity/Q2425623,Thomas Köhler,Allemagne,gardien de but,3
http://www.wikidata.org/entity/Q2425623,Thomas Köhler,République démocratique allemande,gardien de but,3
http://www.wikidata.org/entity/Q2425753,Maxym Levytsky,Russie,gardien de but,8
http://www.wikidata.org/entity/Q2425753,Maxym Levytsky,Ukraine,gardien de but,8
http://www.wikidata.org/entity/Q2426073,Thomas Meggle,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q2426290,Thomas Neubert,Allemagne,attaquant,5
http://www.wikidata.org/entity/Q2426290,Thomas Neubert,République démocratique allemande,attaquant,5
http://www.wikidata.org/entity/Q2426747,Thomas Reis,Allemagne,défenseur,13
http://www.wikidata.org/entity/Q2429113,Steve Dugardein,Belgique,milieu de terrain,6
http://www.wikidata.org/entity/Q2430730,Danny Coid,Royaume-Uni,défenseur,8
http://www.wikidata.org/entity/Q2430730,Danny Coid,Royaume-Uni,arrière latéral,8
http://www.wikidata.org/entity/Q2434885,Timo Lange,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q2434885,Timo Lange,République démocratique allemande,milieu de terrain,5
http://www.wikidata.org/entity/Q2434905,Timo Nagy,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q2440220,Tom Williamson,Royaume-Uni,milieu de terrain,6
http://www.wikidata.org/entity/Q2440473,Tomasz Kos,Pologne,défenseur,6
http://www.wikidata.org/entity/Q2440520,Natalio Lorenzo,Espagne,attaquant,9
http://www.wikidata.org/entity/Q2441518,Carlos Chaínho,Portugal,milieu de terrain,6
http://www.wikidata.org/entity/Q2442242,Nicola Rigoni,Italie,milieu de terrain,13
http://www.wikidata.org/entity/Q2444140,Carlos Arano,Argentine,défenseur,11
http://www.wikidata.org/entity/Q2444870,Sebastián Blanco,Espagne,milieu de terrain,17
http://www.wikidata.org/entity/Q2444870,Sebastián Blanco,Argentine,milieu de terrain,17
http://www.wikidata.org/entity/Q2444956,Torsten Reuter,Allemagne,défenseur,4
http://www.wikidata.org/entity/Q2463600,Kevin García Martínez,Espagne,défenseur,11
http://www.wikidata.org/entity/Q2464769,Tomasz Kupisz,Pologne,milieu de terrain,13
http://www.wikidata.org/entity/Q2464769,Tomasz Kupisz,Pologne,milieu excentré,13
http://www.wikidata.org/entity/Q2465346,Branko Lazarević,Serbie,défenseur,12
http://www.wikidata.org/entity/Q2466277,Deme N'Diaye,Sénégal,milieu de terrain,12
http://www.wikidata.org/entity/Q2467991,Damien Marcq,France,milieu de terrain,14
http://www.wikidata.org/entity/Q2468825,Pierrick Cros,France,gardien de but,10
http://www.wikidata.org/entity/Q2468834,Ishmael Yartey,Ghana,milieu excentré,8
http://www.wikidata.org/entity/Q2468857,Mathieu Peybernes,France,défenseur,20
http://www.wikidata.org/entity/Q2469964,Javier Muñoz,Argentine,défenseur,13
http://www.wikidata.org/entity/Q2470177,Lawrence Adjei,Ghana,milieu de terrain,10
http://www.wikidata.org/entity/Q2472002,Dimas Delgado,Espagne,milieu de terrain,10
http://www.wikidata.org/entity/Q2474057,Loïc Poujol,France,milieu de terrain,11
http://www.wikidata.org/entity/Q2474372,Gordon Greer,Royaume-Uni,défenseur,10
http://www.wikidata.org/entity/Q2475224,César Láinez,Espagne,gardien de but,11
http://www.wikidata.org/entity/Q2475780,Benjamin André,France,défenseur,19
http://www.wikidata.org/entity/Q2477893,Julián Velázquez,Argentine,défenseur central,9
http://www.wikidata.org/entity/Q2477893,Julián Velázquez,Argentine,défenseur,9
http://www.wikidata.org/entity/Q2477920,Douglão,Brésil,arrière latéral,11
http://www.wikidata.org/entity/Q2480367,John Filan,Australie,gardien de but,10
http://www.wikidata.org/entity/Q2481156,Tero Mäntylä,Finlande,défenseur,14
http://www.wikidata.org/entity/Q2481829,Scott Allan,Royaume-Uni,milieu de terrain,13
http://www.wikidata.org/entity/Q2481943,Jorge Daniel Martínez,Argentine,défenseur,11
http://www.wikidata.org/entity/Q2482726,Igor Bališ,Slovaquie,arrière latéral,9
http://www.wikidata.org/entity/Q2484011,Faouzi Ghoulam,France,arrière latéral,32
http://www.wikidata.org/entity/Q2484011,Faouzi Ghoulam,Algérie,arrière latéral,32
http://www.wikidata.org/entity/Q2485278,Bo Hansen,Royaume de Danemark,attaquant,9
http://www.wikidata.org/entity/Q2486129,Fran Rico,Espagne,milieu de terrain,17
http://www.wikidata.org/entity/Q2490323,Ronaldo Pompeu da Silva,Brésil,milieu de terrain,7
http://www.wikidata.org/entity/Q2491107,João Soares de Almeida Neto,Brésil,attaquant,8
http://www.wikidata.org/entity/Q2494806,Juan Carlos Moreno Rodríguez,Espagne,milieu de terrain,12
http://www.wikidata.org/entity/Q2504803,Uwe Spies,Allemagne,attaquant,5
http://www.wikidata.org/entity/Q2508258,Laurent Pionnier,France,gardien de but,15
http://www.wikidata.org/entity/Q2509465,Valonis Kadrijaj,Allemagne,attaquant,3
http://www.wikidata.org/entity/Q2519179,Gennaro Sardo,Italie,arrière latéral,13
http://www.wikidata.org/entity/Q2524218,Jonathan Tinhan,France,milieu de terrain,12
http://www.wikidata.org/entity/Q2524218,Jonathan Tinhan,Bénin,milieu de terrain,12
http://www.wikidata.org/entity/Q2525331,William Vainqueur,France,milieu de terrain,18
http://www.wikidata.org/entity/Q2525331,William Vainqueur,Haïti,milieu de terrain,18
http://www.wikidata.org/entity/Q2525854,Collins Mbesuma,Zambie,attaquant,14
http://www.wikidata.org/entity/Q2529122,Carlão,Brésil,défenseur,12
http://www.wikidata.org/entity/Q2531481,Artem Fedetskyi,Ukraine,arrière latéral,32
http://www.wikidata.org/entity/Q2531646,Nenad Mirosavljević,Serbie,attaquant,11
http://www.wikidata.org/entity/Q2532848,Hristo Yanev,Bulgarie,attaquant,11
http://www.wikidata.org/entity/Q2536032,Rachid Neqrouz,Maroc,défenseur,16
http://www.wikidata.org/entity/Q2536790,Bocundji Ca,France,milieu de terrain,13
http://www.wikidata.org/entity/Q2536790,Bocundji Ca,Guinée-Bissau,milieu de terrain,13
http://www.wikidata.org/entity/Q2543113,Ben Hutchinson,Royaume-Uni,attaquant,10
http://www.wikidata.org/entity/Q2546187,Gary Teale,Royaume-Uni,milieu excentré,10
http://www.wikidata.org/entity/Q2550789,Vincent Planté,France,gardien de but,11
http://www.wikidata.org/entity/Q2551989,Lionel Mathis,France,milieu de terrain,15
http://www.wikidata.org/entity/Q2552057,Hernán Pellerano,Argentine,défenseur,15
http://www.wikidata.org/entity/Q2552946,Alexandre Negri,Brésil,gardien de but,14
http://www.wikidata.org/entity/Q2553111,Pablo Barzola,Argentine,défenseur,9
http://www.wikidata.org/entity/Q2553506,Alin Stoica,Roumanie,milieu de terrain,11
http://www.wikidata.org/entity/Q2557468,Kleber Chala,Équateur,milieu de terrain,17
http://www.wikidata.org/entity/Q2558230,Jairo Castillo,Colombie,attaquant,13
http://www.wikidata.org/entity/Q2559212,Pedro Oldoni,Brésil,attaquant,12
http://www.wikidata.org/entity/Q2561527,Dwight Pezzarossi,Guatemala,attaquant,10
http://www.wikidata.org/entity/Q2563639,Miguel Rebosio,Pérou,défenseur,11
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,France,défenseur central,19
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,Monténégro,défenseur central,19
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,France,défenseur,19
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,Monténégro,défenseur,19
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,France,libéro,19
http://www.wikidata.org/entity/Q2566377,Niša Saveljić,Monténégro,libéro,19
http://www.wikidata.org/entity/Q2586608,Witold Wawrzyczek,Pologne,milieu de terrain,4
http://www.wikidata.org/entity/Q2586608,Witold Wawrzyczek,Pologne,défenseur,4
http://www.wikidata.org/entity/Q2596785,Benjamin Mokulu,Belgique,attaquant,11
http://www.wikidata.org/entity/Q2596785,Benjamin Mokulu,République démocratique du Congo,attaquant,11
http://www.wikidata.org/entity/Q2599031,Yakubu Adamu,Nigeria,défenseur,8
http://www.wikidata.org/entity/Q2601685,Fabio Sciacca,Italie,milieu de terrain,12
http://www.wikidata.org/entity/Q2604457,Cristian Melinte,Roumanie,défenseur,8
http://www.wikidata.org/entity/Q2604466,Paul Essola,Cameroun,milieu de terrain,10
http://www.wikidata.org/entity/Q2604682,Aleksander Rodić,Slovénie,attaquant,11
http://www.wikidata.org/entity/Q2604682,Aleksander Rodić,Bosnie-Herzégovine,attaquant,11
http://www.wikidata.org/entity/Q2604682,Aleksander Rodić,république fédérative socialiste de Yougoslavie,attaquant,11
http://www.wikidata.org/entity/Q2605384,Greg Vanney,États-Unis,défenseur,18
http://www.wikidata.org/entity/Q2605464,Ricardo León Brito,Espagne,milieu de terrain,9
http://www.wikidata.org/entity/Q2605946,Walter Guglielmone,Uruguay,attaquant,11
http://www.wikidata.org/entity/Q2606572,Mikel Arruabarrena Arambide,Espagne,avant-centre,16
http://www.wikidata.org/entity/Q2607430,Fabio Daprelà,Suisse,défenseur,18
http://www.wikidata.org/entity/Q2616013,Wilmer Aguirre,Pérou,attaquant,12
http://www.wikidata.org/entity/Q2616510,Tsanko Tsvetanov,Bulgarie,défenseur,15
http://www.wikidata.org/entity/Q2619059,Ali Gökdemir,Turquie,défenseur,10
http://www.wikidata.org/entity/Q2619059,Ali Gökdemir,Allemagne,défenseur,10
http://www.wikidata.org/entity/Q2619059,Ali Gökdemir,Azerbaïdjan,défenseur,10
http://www.wikidata.org/entity/Q2619219,Kristoffer Weckström,Finlande,milieu de terrain,6
http://www.wikidata.org/entity/Q2623887,Hal Robson-Kanu,Royaume-Uni,milieu excentré,42
http://www.wikidata.org/entity/Q2624346,Yassine El Ghanassy,Belgique,milieu excentré,12
http://www.wikidata.org/entity/Q2624380,Vegard Forren,Norvège,défenseur central,18
http://www.wikidata.org/entity/Q2624380,Vegard Forren,Norvège,défenseur,18
http://www.wikidata.org/entity/Q2627770,Nicolas Vallar,France,défenseur,22
http://www.wikidata.org/entity/Q2628201,Alex Baptiste,Royaume-Uni,défenseur,15
http://www.wikidata.org/entity/Q2628375,Ibrahim Abdul Razak,Ghana,milieu de terrain,8
http://www.wikidata.org/entity/Q2628934,Jesús Solana,Espagne,défenseur,14
http://www.wikidata.org/entity/Q2629147,Ezequiel Cirigliano,Argentine,milieu de terrain,16
http://www.wikidata.org/entity/Q2629516,Milan Milanović,Serbie,défenseur,13
http://www.wikidata.org/entity/Q2629653,Michaël Pereira,France,milieu excentré,15
http://www.wikidata.org/entity/Q2630590,Matthew Gilks,Royaume-Uni,gardien de but,17
http://www.wikidata.org/entity/Q2263016,Sebastian Pelzer,Allemagne,arrière latéral,5
http://www.wikidata.org/entity/Q2263183,Sebastian Szikal,Allemagne,milieu de terrain,3
http://www.wikidata.org/entity/Q2266133,Toni Brogno,Belgique,attaquant,8
http://www.wikidata.org/entity/Q2268122,Jesús Rueda Ambrosio,Espagne,défenseur,17
http://www.wikidata.org/entity/Q2268135,Juan Neira,Argentine,milieu excentré,12
http://www.wikidata.org/entity/Q2269798,Marco Lanna,Italie,défenseur,14
http://www.wikidata.org/entity/Q2271351,Davide Moro,Italie,milieu de terrain,10
http://www.wikidata.org/entity/Q2272954,Sergej Evljuskin,Allemagne,milieu de terrain,7
http://www.wikidata.org/entity/Q2274101,Dominique Malonga,France,attaquant,12
http://www.wikidata.org/entity/Q2274101,Dominique Malonga,République du Congo,attaquant,12
http://www.wikidata.org/entity/Q2275985,Sezai Demircan,Turquie,attaquant,2
http://www.wikidata.org/entity/Q2275985,Sezai Demircan,Allemagne,attaquant,2
http://www.wikidata.org/entity/Q2276892,Craig Burley,Royaume-Uni,milieu de terrain,21
http://www.wikidata.org/entity/Q2277405,Shaun Newton,Royaume-Uni,milieu de terrain,3
http://www.wikidata.org/entity/Q2286792,Silvio Adzic,Allemagne,attaquant,5
http://www.wikidata.org/entity/Q2286919,Vladislav Radimov,Russie,milieu de terrain,26
http://www.wikidata.org/entity/Q2288451,Ariel López,Argentine,attaquant,11
http://www.wikidata.org/entity/Q2290260,Federico Lussenhoff,Argentine,défenseur,10
http://www.wikidata.org/entity/Q2260745,Augustine Ahinful,Ghana,attaquant,14
http://www.wikidata.org/entity/Q2262756,Sebastian Glasner,Allemagne,attaquant,5
http://www.wikidata.org/entity/Q2448632,Santiago Morero,Argentine,défenseur,13
http://www.wikidata.org/entity/Q2448636,Danijel Subotić,Suisse,attaquant,10
http://www.wikidata.org/entity/Q2448636,Danijel Subotić,Bosnie-Herzégovine,attaquant,10
