player
http://www.wikidata.org/entity/Q6205897
http://www.wikidata.org/entity/Q6552699
http://www.wikidata.org/entity/Q6552885
http://www.wikidata.org/entity/Q6753044
http://www.wikidata.org/entity/Q7154726
http://www.wikidata.org/entity/Q7914612
http://www.wikidata.org/entity/Q7996687
http://www.wikidata.org/entity/Q8046615
http://www.wikidata.org/entity/Q10524481
http://www.wikidata.org/entity/Q11679809
http://www.wikidata.org/entity/Q15635072
http://www.wikidata.org/entity/Q15783969
http://www.wikidata.org/entity/Q15833737
http://www.wikidata.org/entity/Q16210606
http://www.wikidata.org/entity/Q17281095
http://www.wikidata.org/entity/Q17364574
http://www.wikidata.org/entity/Q17487712
