player
http://www.wikidata.org/entity/Q17748070
http://www.wikidata.org/entity/Q18656035
http://www.wikidata.org/entity/Q18720672
http://www.wikidata.org/entity/Q19720798
http://www.wikidata.org/entity/Q20676057
http://www.wikidata.org/entity/Q21519848
http://www.wikidata.org/entity/Q21872780
http://www.wikidata.org/entity/Q22278791
http://www.wikidata.org/entity/Q24026064
http://www.wikidata.org/entity/Q24452314
http://www.wikidata.org/entity/Q24572669
http://www.wikidata.org/entity/Q28864269
http://www.wikidata.org/entity/Q29656808
http://www.wikidata.org/entity/Q29963080
http://www.wikidata.org/entity/Q37349828
http://www.wikidata.org/entity/Q38026939
http://www.wikidata.org/entity/Q41616404
http://www.wikidata.org/entity/Q42580600
http://www.wikidata.org/entity/Q44926335
http://www.wikidata.org/entity/Q50082738
http://www.wikidata.org/entity/Q50375727
http://www.wikidata.org/entity/Q57059347
http://www.wikidata.org/entity/Q58457114
http://www.wikidata.org/entity/Q61762234
http://www.wikidata.org/entity/Q63953182
http://www.wikidata.org/entity/Q65114196
http://www.wikidata.org/entity/Q67215745
http://www.wikidata.org/entity/Q83632876
http://www.wikidata.org/entity/Q83880803
http://www.wikidata.org/entity/Q83887546
http://www.wikidata.org/entity/Q97736015
http://www.wikidata.org/entity/Q98834629
http://www.wikidata.org/entity/Q106341269
http://www.wikidata.org/entity/Q108982715
http://www.wikidata.org/entity/Q112791100
http://www.wikidata.org/entity/Q115492033
http://www.wikidata.org/entity/Q118519235
