player,club,clubLabel,apps,start,end
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q9426,Stevenage FC,20.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q19634,Swindon Town Football Club,9.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q48948,Port Vale FC,12.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q18656,Manchester United FC,0.0,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q18529,Wrexham FC,61.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q1070732,Chester City Football Club,21.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q19498,Sheffield Wednesday FC,5.0,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q48879,Bradford City Association Football Club,24.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q18519,Lincoln City Football Club,0.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q19604,Portsmouth FC,0.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10857014,http://www.wikidata.org/entity/Q1513377,Kettering Town Football Club,12.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q1683280,équipe du Japon de football des moins de 23 ans,6.0,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q730809,Nîmes Olympique,29.0,2021-07-01T00:00:00Z,2022-12-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q17189914,J.League U-22 Selection,4.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q364698,Cercle Bruges KSV,48.0,2018-01-01T00:00:00Z,2021-06-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q3044339,équipe du Japon de football des moins de 17 ans,5.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q730809,Nîmes Olympique,9.0,2021-01-01T00:00:00Z,2021-06-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q170566,équipe du Japon de football,16.0,2017-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q16932,Kashima Antlers,,2023-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10860995,http://www.wikidata.org/entity/Q16932,Kashima Antlers,96.0,2013-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11224090,http://www.wikidata.org/entity/Q205685,SK Brann,4.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11224090,http://www.wikidata.org/entity/Q205685,SK Brann,14.0,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11224090,http://www.wikidata.org/entity/Q571158,Sogndal Fotball,,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11224090,http://www.wikidata.org/entity/Q19521,AS Saint-Étienne,0.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q306787,Östers IF,15.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q235411,équipe de Guinée de football,1.0,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q204881,Malmö FF,56.0,2013-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q2255267,équipe de Suède espoirs de football,14.0,2013-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q59313306,FC Cincinnati,5.0,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q13385,SPAL Ferrara,0.0,2017-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q160826,équipe de Suède de football,3.0,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11355490,http://www.wikidata.org/entity/Q16851257,équipe de Suède de football des moins de 23 ans,4.0,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11598914,http://www.wikidata.org/entity/Q192071,Football Club de Nantes,2.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11598914,http://www.wikidata.org/entity/Q889469,Bourges 18,5.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q6753426,Manzanares CF,16.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q852079,Burgos CF,25.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q856415,CP Cacereño,,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q3589784,équipe d'Espagne de football des moins de 18 ans,8.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q4708966,Albacete Balompié B,28.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q6124177,équipe d'Espagne de football des moins de 15 ans,9.0,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q239049,Lorca Deportiva CF,29.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q2310295,équipe d'Espagne de football des moins de 17 ans,2.0,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q12168,SD Ponferradina,36.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q611653,Fútbol Club Cartagena,62.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q6753426,Manzanares CF,17.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q576285,Albacete Balompié,1.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,23.0,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q914169,RCD Majorque B,29.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q1509669,UB Conquense,69.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q3873503,équipe d'Espagne de football des moins de 16 ans,10.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q5010936,CF Gimnástico Alcázar,18.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11681433,http://www.wikidata.org/entity/Q657865,Club Deportivo Logroñés,10.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q2982210,Sporting Gijón B,25.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q743557,Club Deportivo Castellón,16.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q1190065,UP Langreo,,2016-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q12278,Sporting Gijón,76.0,2004-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q849271,Pontevedra CF,10.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q544120,Zamora CF,21.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q5010123,CD Praviano,,2023-01-01T00:00:00Z,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q1124892,Huracán Valencia CF,33.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q1124892,Huracán Valencia CF,19.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q12168,SD Ponferradina,15.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q720872,Real Avilés Club de Fútbol,67.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q2421781,Marino de Luanco,,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q2128712,CD Teruel,18.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q837238,Club Deportivo Alcoyano,9.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11696563,http://www.wikidata.org/entity/Q24347593,UD Llanera,,2019-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11875695,http://www.wikidata.org/entity/Q726266,Vaasan Palloseura,18.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11875695,http://www.wikidata.org/entity/Q19615,Scunthorpe United FC,21.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11875695,http://www.wikidata.org/entity/Q48935,Chesterfield Football Club,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11875695,http://www.wikidata.org/entity/Q18744,West Bromwich Albion,3.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904420,http://www.wikidata.org/entity/Q2310972,Club Deportivo Guijuelo,34.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904420,http://www.wikidata.org/entity/Q7301102,Real Valladolid B,,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904420,http://www.wikidata.org/entity/Q655749,UD Vecindario,8.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904420,http://www.wikidata.org/entity/Q10319,Real Valladolid,1.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904420,http://www.wikidata.org/entity/Q544120,Zamora CF,138.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904822,http://www.wikidata.org/entity/Q269156,Club Esportiu Constància,,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11904822,http://www.wikidata.org/entity/Q2092873,Pierikos,4.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904822,http://www.wikidata.org/entity/Q914169,RCD Majorque B,116.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11904822,http://www.wikidata.org/entity/Q8835,RCD Majorque,1.0,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q977542,Unión Estepona CF,,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q2752555,UD Fuerteventura,69.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q770740,SD Eibar,17.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q271574,Real Oviedo,1.0,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q580953,Universidad Las Palmas CF,37.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,9.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927019,http://www.wikidata.org/entity/Q582342,Cultural y Deportiva Leonesa,191.0,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927407,http://www.wikidata.org/entity/Q8812,Grenade CF,143.0,2005-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927407,http://www.wikidata.org/entity/Q12249,Recreativo de Huelva,97.0,2001-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927407,http://www.wikidata.org/entity/Q837218,UE Lleida,58.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11927407,http://www.wikidata.org/entity/Q8812,Grenade CF,63.0,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q4076084,Bakú Hellín Deportivo,,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q10499,Córdoba CF,44.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q10512,Elche CF,83.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q4076084,Bakú Hellín Deportivo,,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q856225,CE L'Hospitalet,,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q11979,Unión Deportiva Las Palmas,111.0,1998-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q11979,Unión Deportiva Las Palmas,40.0,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q743557,Club Deportivo Castellón,65.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929074,http://www.wikidata.org/entity/Q8823,Levante UD,,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q1023220,CD San Roque de Lepe,32.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q12249,Recreativo de Huelva,1.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q947226,Lucena CF,34.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q790195,Barakaldo CF,,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q273417,Écija Balompié,33.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q582342,Cultural y Deportiva Leonesa,9.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929192,http://www.wikidata.org/entity/Q2537650,SD Noja,11.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q11979,Unión Deportiva Las Palmas,127.0,1994-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q770740,SD Eibar,50.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q794970,Athletic Bilbao B,65.0,1987-01-01T00:00:00Z,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q790195,Barakaldo CF,51.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,42.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q1032444,Sestao Sport Club,75.0,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q856416,Club Polideportivo Mérida,1.0,1990-01-01T00:00:00Z,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q770740,SD Eibar,33.0,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11929281,http://www.wikidata.org/entity/Q641649,Arenas Club de Getxo,,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935555,http://www.wikidata.org/entity/Q856073,Club Deportivo Aurrerá de Vitoria,17.0,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935555,http://www.wikidata.org/entity/Q5010110,CD Numancia B,,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935555,http://www.wikidata.org/entity/Q12260,CE Sabadell,7.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935555,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,2.0,1998-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935555,http://www.wikidata.org/entity/Q12308,Xerez CD,1.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936915,http://www.wikidata.org/entity/Q1195376,CF Atlético Ciudad,18.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936915,http://www.wikidata.org/entity/Q8835,RCD Majorque,36.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936915,http://www.wikidata.org/entity/Q914169,RCD Majorque B,90.0,1995-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936915,http://www.wikidata.org/entity/Q3571594,CD Binéfar,45.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11945805,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,1.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11945805,http://www.wikidata.org/entity/Q6156943,Unión Club Deportivo Burladés,,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11945805,http://www.wikidata.org/entity/Q1834397,CD Calahorra,126.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11945805,http://www.wikidata.org/entity/Q2722081,CD Izarra,29.0,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11945805,http://www.wikidata.org/entity/Q5010110,CD Numancia B,,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955909,http://www.wikidata.org/entity/Q732742,CF Extremadura,231.0,1995-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955909,http://www.wikidata.org/entity/Q7389515,SD Ibiza,36.0,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955909,http://www.wikidata.org/entity/Q6747212,Manchego CF,,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955909,http://www.wikidata.org/entity/Q8835,RCD Majorque,32.0,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955909,http://www.wikidata.org/entity/Q576285,Albacete Balompié,138.0,2001-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q8615,Spezia Calcio,47.0,2015-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q1067737,UD Logroñés,39.0,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q10383,AD Alcorcón,31.0,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q913112,CD Zarautz,21.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q1067750,Real Sociedad B,125.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q770740,SD Eibar,107.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12260515,http://www.wikidata.org/entity/Q2090343,Elana Toruń,7.0,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q11963,Hércules Alicante,29.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q947226,Lucena CF,13.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q378890,Ermís Aradíppou,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q5202721,Córdoba CF B,34.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q977542,Unión Estepona CF,0.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q947226,Lucena CF,16.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q2569964,UD Almería B,10.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12388922,http://www.wikidata.org/entity/Q10308,Real Saragosse,0.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q11945,Girona FC,2.0,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q483152,Jeonbuk Hyundai Motors,,2021-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q5010944,CF Peralada,54.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q543842,équipe de Corée du Sud de football,3.0,2019-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q479351,SV Darmstadt 98,41.0,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q10467,FC Barcelone B,2.0,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q495929,équipe de Corée du Sud des moins de 20 ans de football,20.0,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q460494,Paniónios GSS,19.0,2018-06-01T00:00:00Z,2020-06-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q1053917,KSV Roulers,32.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q772725,Dinamo Brest,21.0,2017-01-01T00:00:00Z,2017-11-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q19523,AS Nancy-Lorraine,,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q209509,Grenoble Foot 38,1.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q335483,Dundee FC,0.0,2018-01-01T00:00:00Z,2018-05-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q208228,Stade de Reims,0.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q116332,Gap Foot 05,11.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13409790,http://www.wikidata.org/entity/Q9616,Chelsea FC,,2013-07-27T00:00:00Z,
http://www.wikidata.org/entity/Q13409790,http://www.wikidata.org/entity/Q1128631,Leeds United,,2018-08-30T00:00:00Z,2019-05-31T00:00:00Z
http://www.wikidata.org/entity/Q13409790,http://www.wikidata.org/entity/Q219233,Vitesse Arnhem,,2015-07-10T00:00:00Z,2016-06-30T00:00:00Z
http://www.wikidata.org/entity/Q13409790,http://www.wikidata.org/entity/Q18744,West Bromwich Albion,1.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13409790,http://www.wikidata.org/entity/Q2752922,Équipe d'Angleterre des moins de 17 ans de football,16.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
