player,club,clubLabel,apps,start,end
http://www.wikidata.org/entity/Q944580,http://www.wikidata.org/entity/Q812720,Al-Aïn Football Club,23.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q459794,Plaisance Calcio 1919,60.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q289029,Società Sportiva Calcio Ancona,9.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q1052316,Alma Juventus Fano,88.0,1989-01-01T00:00:00Z,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q6664,AC Cesena,166.0,1992-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q6651,Brescia Calcio,129.0,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q16344,AC Pérouse Calcio,13.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q3625823,Associazione Calcio Chiari 1912,7.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q1968070,Unione Sportiva Pergolettese 1932,30.0,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q3904889,Pievigina Calcio,25.0,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q430993,Mantova 1911,23.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q16344,AC Pérouse Calcio,13.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945726,http://www.wikidata.org/entity/Q581713,Associazione Calcio Rodengo Saiano,18.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q204237,FC Dinamo Bucarest,20.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q216510,CF Os Belenenses,,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q608988,CS Sedan Ardennes,3.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q1023227,Clube Desportivo de Tondela,,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q192071,Football Club de Nantes,,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q846008,Associação Naval 1º de Maio,42.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946440,http://www.wikidata.org/entity/Q192597,Hibernian F.C.,37.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946477,http://www.wikidata.org/entity/Q19521,AS Saint-Étienne,74.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946477,http://www.wikidata.org/entity/Q270420,PFC Litex Lovetch,72.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946477,http://www.wikidata.org/entity/Q201360,Grasshopper Zurich,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q946477,http://www.wikidata.org/entity/Q1339086,PFC Ludogorets 1945,73.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946477,http://www.wikidata.org/entity/Q292231,Rodez Aveyron Football,70.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q1512147,IFK Hässleholm,78.0,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q160826,équipe de Suède de football,2.0,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q818624,Trelleborgs FF,36.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q142005,FC Hansa Rostock,181.0,1999-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q584858,Halmstads BK,58.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q207503,Helsingborgs IF,0.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947236,http://www.wikidata.org/entity/Q207503,Helsingborgs IF,16.0,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q785203,FC Tatabánya,9.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q208396,Ferencvárosi TC,0.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q787320,BFC Siófok,25.0,2012-08-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q18747,West Ham United FC,1.0,2009-07-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q1290413,Soroksár SC,0.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q385222,équipe de Hongrie espoirs de football,11.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q18747,West Ham United FC,0.0,2009-02-01T00:00:00Z,2009-06-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q244595,Újpest Football Club,0.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947554,http://www.wikidata.org/entity/Q48949,Rochdale AFC,11.0,2012-01-01T00:00:00Z,2012-05-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q298333,Lucchese 1905,26.0,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q1854811,Unione Sportiva Poggibonsi,27.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q922698,équipe d'Italie espoirs de football,6.0,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q1457,UC Sampdoria,1.0,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q289482,AC Monza,16.0,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q1279917,Pistoiese Football Club,31.0,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q13385,SPAL Ferrara,42.0,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q297431,Castel di Sangro Calcio,12.0,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q2756,Sienne FC,240.0,1996-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q13381,Unione Sportiva Triestina Calcio 1918,35.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q297431,Castel di Sangro Calcio,12.0,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947752,http://www.wikidata.org/entity/Q6721,US Grosseto FC,29.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q478317,Coritiba FC,,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q151747,Fortuna Düsseldorf,43.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q154293,MSV Duisbourg,68.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q838534,Paraná Clube,,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q420594,Kaïrat Almaty,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q948402,http://www.wikidata.org/entity/Q856179,Club Deportivo Toledo,,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q2641,Società Sportiva Calcio Napoli,27.0,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q1153687,Football Club AlzanoCene 1909,31.0,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q6641,SSC Bari,112.0,1992-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q3664706,Centro Giovanile Virescit Boccaleone,31.0,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q2609,Società Sportiva Lazio,27.0,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q289707,AC Reggiana,24.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q6767,US Livourne 1915,203.0,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939454,http://www.wikidata.org/entity/Q2609,Società Sportiva Lazio,2.0,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q24680,FC Utrecht,21.0,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q24680,FC Utrecht,130.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q19604,Portsmouth FC,5.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q1053450,RBC Roosendaal,4.0,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q209895,Sparta Rotterdam,15.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q636315,Helmond Sport,81.0,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q219233,Vitesse Arnhem,69.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q134241,Feyenoord Rotterdam,0.0,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q2798,Udinese Calcio,2.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939455,http://www.wikidata.org/entity/Q209895,Sparta Rotterdam,14.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q3589828,équipe d'Islande de football des moins de 17 ans,12.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q2533263,équipe d'Islande espoirs de football,27.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q186785,Rosenborg Ballklub,,2014-08-10T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q18747,West Ham United FC,0.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q189198,équipe d'Islande de football,4.0,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q105861,VfL Bochum,45.0,2011-07-01T00:00:00Z,2014-08-10T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q186785,Rosenborg Ballklub,,2020-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q1053917,KSV Roulers,9.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q139504898,HK Kópavogur,19.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q48932,Cheltenham Town Football Club,4.0,2009-10-01T00:00:00Z,2009-11-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q7924284,VfL Bochum II,9.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939662,http://www.wikidata.org/entity/Q144190,PFK Levski Sofia,,2017-01-01T00:00:00Z,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q7301102,Real Valladolid B,0.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q604589,Club Olimpia,23.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q604589,Club Olimpia,12.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q602515,Sportivo Luqueño,6.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q10319,Real Valladolid,36.0,2003-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q172020,équipe du Paraguay de football,4.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q603085,Club Rubio Ñu,,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q914086,Cerro Porteño,11.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q605044,Club Guaraní,8.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q1103684,Corporacion Deportiva Everton de Viña del Mar,4.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q219703,Boavista FC,7.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q602815,Independiente Campo Grande,18.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q3590749,équipe du Paraguay olympique de football,,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940395,http://www.wikidata.org/entity/Q80882,CD Godoy Cruz,8.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q289112,AC Bellinzone,9.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q668573,FC Chiasso,22.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q216773,FC Vaduz,121.0,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q309456,FC Lausanne-Sport,6.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q583599,FC Wohlen,,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q4545849,FC Nuremberg II,,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q15786,1. FC Nuremberg,17.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q633521,FC Lugano,15.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q668573,FC Chiasso,9.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940740,http://www.wikidata.org/entity/Q367145,FC Malcantone Agno,29.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q270051,Athletic club ajaccien,3.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q571158,Sogndal Fotball,,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q737947,IK Start,,1999-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q1415807,Mjøndalen IF Fotball,136.0,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q638288,Strømsgodset IF,,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q2446294,équipe de Norvège espoirs de football,,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q3590274,équipe de Norvège de football des moins de 17 ans,5.0,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q638288,Strømsgodset IF,136.0,1994-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q638288,Strømsgodset IF,136.0,1994-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q2251522,SBK Drafn,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q1415807,Mjøndalen IF Fotball,,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q3873512,équipe de Norvège de football des moins de 18 ans,2.0,1994-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940803,http://www.wikidata.org/entity/Q2251522,SBK Drafn,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q136433,PFC CSKA Sofia,29.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q179658,FCSB,3.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q144190,PFK Levski Sofia,,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q107818,FC Energie Cottbus,88.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q144190,PFK Levski Sofia,127.0,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q141688,Anorthosis Famagouste FC,34.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q144190,PFK Levski Sofia,49.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941007,http://www.wikidata.org/entity/Q180845,équipe de Bulgarie de football,39.0,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941577,http://www.wikidata.org/entity/Q332642,NAC Breda,122.0,2002-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941577,http://www.wikidata.org/entity/Q18750,Wigan Athletic FC,62.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941577,http://www.wikidata.org/entity/Q19603,FC Twente,57.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
