player,club,clubLabel,apps,start,end
http://www.wikidata.org/entity/Q315674,http://www.wikidata.org/entity/Q1103168,Club Tijuana,31.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315674,http://www.wikidata.org/entity/Q2384857,équipe d'Uruguay olympique de football,5.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315674,http://www.wikidata.org/entity/Q849823,Tigres de la UANL,0.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315674,http://www.wikidata.org/entity/Q134916,équipe d'Uruguay de football,,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q206692,FC Zurich,41.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q1386892,FC Balzers,97.0,1990-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q201360,Grasshopper Zurich,8.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q8623,Ternana Unicusano Calcio,133.0,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q659212,FC Saint-Gall,60.0,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q8639,Hellas Vérone Football Club,24.0,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q186690,équipe du Liechtenstein de football,125.0,1993-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q189671,FC Bâle,80.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q297430,S.S. Arezzo,23.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q2756,Sienne FC,88.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q1386892,FC Balzers,68.0,2011-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315787,http://www.wikidata.org/entity/Q659212,FC Saint-Gall,41.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q483868,équipe de Tchéquie de football,74.0,1995-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q105861,VfL Bochum,32.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q8466,1. FC Kaiserslautern,116.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q994811,Red Bull Salzbourg,45.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q581423,FC Hradec Králové,55.0,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q193481,AC Sparta Prague,163.0,1994-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q1464421,équipe de Tchéquie espoirs de football,13.0,1993-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q189671,FC Bâle,6.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315791,http://www.wikidata.org/entity/Q170117,FC Ingolstadt 04,23.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316316,http://www.wikidata.org/entity/Q158121,SpVgg Unterhaching,310.0,1989-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q188656,Partizan Belgrade,70.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q179075,Dynamo Kiev,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q1388917,FK Jedinstvo Ub,16.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q19446,Blackburn Rovers FC,19.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q2280491,FK Radnički Obrenovac,25.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q182740,équipe de Serbie de football,,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q316586,http://www.wikidata.org/entity/Q641373,Gençlerbirliği SK,77.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q172025,équipe du Chili de football,109.0,2004-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q719722,Club Deportivo O'Higgins,34.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q721560,CD Universidad de Concepción,30.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q219235,Servette FC,13.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q18232,La Gantoise,0.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q459090,Club América,45.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q19444,Birmingham City FC,39.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q737753,CF Universidad de Chili,93.0,2016-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q18750,Wigan Athletic FC,85.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q221695,Gremio Foot-Ball Porto Alegrense,55.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q3873966,équipe du Chili olympique de football,7.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313307,http://www.wikidata.org/entity/Q643338,Club de Deportes Cobreloa,22.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q15786,1. FC Nuremberg,17.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q166196,équipe de Pologne de football,20.0,2002-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q52942,Lech Poznań,54.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q52942,Lech Poznań,85.0,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q470796,Amica Wronki,95.0,1998-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313314,http://www.wikidata.org/entity/Q52942,Lech Poznań,118.0,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q999035,Western Sydney Wanderers Football Club,37.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q330143,Sydney FC,28.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q782658,Sydney Olympic FC,,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q748725,Melbourne City FC,23.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q11492669,Aalborg BK,12.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q762294,Central Coast Mariners FC,22.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q267574,AaB Ålborg,12.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q1263903,PTT Rayong F.C.,10.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q15786,1. FC Nuremberg,18.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q748725,Melbourne City FC,23.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q513898,Parramatta Power,57.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q4856783,Bankstown City Lions FC,,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q429630,Al-Jazira Club,13.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q782658,Sydney Olympic FC,3.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q15786,1. FC Nuremberg,12.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q3589775,équipe d'Australie de football des moins de 23 ans,1.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q268208,équipe d'Australie de football,22.0,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313724,http://www.wikidata.org/entity/Q1894039,Marconi Stallions Football Club,26.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q218282,CA San Lorenzo,15.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q19604,Portsmouth FC,13.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q10308,Real Saragosse,14.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q1187790,équipe d'Argentine des moins de 20 ans de football,7.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q10308,Real Saragosse,36.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q15799,Club Atlético River Plate,,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q101859,VfL Wolfsburg,61.0,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q80845,SC Internacional,181.0,2008-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q79800,équipe d'Argentine de football,28.0,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q15799,Club Atlético River Plate,70.0,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313741,http://www.wikidata.org/entity/Q318307,CA Rosario Central,61.0,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q2736735,équipe de Grèce de football des moins de 19 ans,14.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q134925,équipe de Grèce de football,56.0,2012-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q8466,1. FC Kaiserslautern,70.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q2334684,AO Trikala,13.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q957565,équipe de Grèce espoirs de football,14.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q957565,équipe de Grèce espoirs de football,14.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q2027718,Al Khaleej Saihat,59.0,2024-01-01T00:00:00Z,2026-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q2736715,équipe de Grèce de football des moins de 17 ans,9.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q19628,Olympiakós,230.0,2014-01-01T00:00:00Z,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313822,http://www.wikidata.org/entity/Q757320,PAE Astéras Trípolis,24.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q102720,Hertha BSC,7.0,2010-01-01T00:00:00Z,2010-06-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q102720,Hertha BSC,74.0,2010-07-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,102.0,2002-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q483868,équipe de Tchéquie de football,30.0,2009-01-01T00:00:00Z,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,7.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q15079182,équipe de Tchéquie de football des moins de 18 ans,3.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,44.0,2020-08-01T00:00:00Z,2022-06-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q392115,FK Moscou,9.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q193481,AC Sparta Prague,29.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q206838,FC Viktoria Plzeň,123.0,2013-01-01T00:00:00Z,2020-06-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q1464421,équipe de Tchéquie espoirs de football,23.0,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q3590346,équipe de Tchéquie des moins de 17 ans de football,3.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313952,http://www.wikidata.org/entity/Q3873527,équipe de Tchéquie des moins de 19 ans de football,17.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313968,http://www.wikidata.org/entity/Q854932,Yokohama F·Marinos,34.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313968,http://www.wikidata.org/entity/Q482449,Suwon Samsung Bluewings Football Club,15.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
