player,club,apps,start,end
http://www.wikidata.org/entity/Q1254568,http://www.wikidata.org/entity/Q160532,1.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1254629,http://www.wikidata.org/entity/Q14551982,239.0,1992-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12597820,http://www.wikidata.org/entity/Q479351,41.0,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1260246,http://www.wikidata.org/entity/Q153535,31.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1260408,http://www.wikidata.org/entity/Q158121,3.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1266440,http://www.wikidata.org/entity/Q479351,5.0,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1266440,http://www.wikidata.org/entity/Q479351,11.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1266723,http://www.wikidata.org/entity/Q157828,68.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1267702,http://www.wikidata.org/entity/Q154053,23.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1268162,http://www.wikidata.org/entity/Q154293,2.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1268255,http://www.wikidata.org/entity/Q160532,68.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1268384,http://www.wikidata.org/entity/Q479351,46.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1270865,http://www.wikidata.org/entity/Q160532,17.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1272792,http://www.wikidata.org/entity/Q154293,43.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1272876,http://www.wikidata.org/entity/Q151747,22.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1279450,http://www.wikidata.org/entity/Q170117,72.0,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1281939,http://www.wikidata.org/entity/Q154293,20.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128417,http://www.wikidata.org/entity/Q154293,17.0,2003-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1284662,http://www.wikidata.org/entity/Q154053,0.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1284662,http://www.wikidata.org/entity/Q154053,0.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1285292,http://www.wikidata.org/entity/Q153539,169.0,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1287430,http://www.wikidata.org/entity/Q479351,53.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128784,http://www.wikidata.org/entity/Q479351,9.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128801,http://www.wikidata.org/entity/Q153535,39.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128850,http://www.wikidata.org/entity/Q153539,33.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115481197,http://www.wikidata.org/entity/Q157828,4.0,2024-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q130323222,http://www.wikidata.org/entity/Q158121,32.0,2023-01-01T00:00:00Z,2026-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13533501,http://www.wikidata.org/entity/Q158121,48.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1374730,http://www.wikidata.org/entity/Q151747,48.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1376089,http://www.wikidata.org/entity/Q151747,86.0,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1376089,http://www.wikidata.org/entity/Q154293,26.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1382910,http://www.wikidata.org/entity/Q154053,48.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1382910,http://www.wikidata.org/entity/Q154293,13.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383449,http://www.wikidata.org/entity/Q151747,6.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383459,http://www.wikidata.org/entity/Q153539,9.0,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383459,http://www.wikidata.org/entity/Q153539,9.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383459,http://www.wikidata.org/entity/Q154293,22.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384243,http://www.wikidata.org/entity/Q153539,6.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384502,http://www.wikidata.org/entity/Q154293,34.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1387858,http://www.wikidata.org/entity/Q153535,24.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1389373,http://www.wikidata.org/entity/Q154053,17.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1389373,http://www.wikidata.org/entity/Q151747,107.0,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390201,http://www.wikidata.org/entity/Q162251,32.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390209,http://www.wikidata.org/entity/Q153539,1.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390209,http://www.wikidata.org/entity/Q153535,20.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390210,http://www.wikidata.org/entity/Q479351,2.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390210,http://www.wikidata.org/entity/Q479351,2.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390212,http://www.wikidata.org/entity/Q154053,4.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390252,http://www.wikidata.org/entity/Q151747,69.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390255,http://www.wikidata.org/entity/Q479351,26.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q139131,http://www.wikidata.org/entity/Q151747,1.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1392057,http://www.wikidata.org/entity/Q154053,27.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1393534,http://www.wikidata.org/entity/Q154053,54.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1394027,http://www.wikidata.org/entity/Q158121,94.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1397195,http://www.wikidata.org/entity/Q162251,34.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1398115,http://www.wikidata.org/entity/Q154053,3.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1398755,http://www.wikidata.org/entity/Q153539,3.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1399740,http://www.wikidata.org/entity/Q160532,26.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1401688,http://www.wikidata.org/entity/Q160532,1.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1402404,http://www.wikidata.org/entity/Q154293,49.0,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1411499,http://www.wikidata.org/entity/Q160532,1.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1411870,http://www.wikidata.org/entity/Q160532,30.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1411870,http://www.wikidata.org/entity/Q157828,27.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1413553,http://www.wikidata.org/entity/Q158121,0.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1417622,http://www.wikidata.org/entity/Q154053,29.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1419537,http://www.wikidata.org/entity/Q154053,22.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1419537,http://www.wikidata.org/entity/Q154293,28.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1419624,http://www.wikidata.org/entity/Q154053,126.0,2002-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1422678,http://www.wikidata.org/entity/Q154053,58.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1422678,http://www.wikidata.org/entity/Q153539,21.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1424071,http://www.wikidata.org/entity/Q160532,25.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14250014,http://www.wikidata.org/entity/Q154293,21.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1426211,http://www.wikidata.org/entity/Q153535,7.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429170,http://www.wikidata.org/entity/Q160532,0.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429566,http://www.wikidata.org/entity/Q153535,19.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429603,http://www.wikidata.org/entity/Q158121,1.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429733,http://www.wikidata.org/entity/Q158121,36.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429780,http://www.wikidata.org/entity/Q162251,103.0,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429818,http://www.wikidata.org/entity/Q157828,86.0,2007-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429831,http://www.wikidata.org/entity/Q153535,55.0,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429837,http://www.wikidata.org/entity/Q158121,56.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429837,http://www.wikidata.org/entity/Q162251,79.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429886,http://www.wikidata.org/entity/Q158121,6.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1429931,http://www.wikidata.org/entity/Q153539,3.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1434889,http://www.wikidata.org/entity/Q162251,16.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14360468,http://www.wikidata.org/entity/Q154293,3.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1436053,http://www.wikidata.org/entity/Q170117,67.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1436598,http://www.wikidata.org/entity/Q151747,53.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1436598,http://www.wikidata.org/entity/Q153539,62.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1438122,http://www.wikidata.org/entity/Q479351,4.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1439710,http://www.wikidata.org/entity/Q479351,97.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1440381,http://www.wikidata.org/entity/Q154293,50.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q144076,http://www.wikidata.org/entity/Q479351,74.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q144076,http://www.wikidata.org/entity/Q162251,30.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1441174,http://www.wikidata.org/entity/Q479351,22.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1442493,http://www.wikidata.org/entity/Q157828,34.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14466377,http://www.wikidata.org/entity/Q14551982,88.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1448347,http://www.wikidata.org/entity/Q153535,23.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1449162,http://www.wikidata.org/entity/Q153539,19.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14514939,http://www.wikidata.org/entity/Q151747,13.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14570393,http://www.wikidata.org/entity/Q157828,60.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108982,http://www.wikidata.org/entity/Q154293,21.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1091716,http://www.wikidata.org/entity/Q153539,46.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098261,http://www.wikidata.org/entity/Q154293,17.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098261,http://www.wikidata.org/entity/Q154293,17.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109857,http://www.wikidata.org/entity/Q479351,21.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1099927,http://www.wikidata.org/entity/Q702455,42.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1105338,http://www.wikidata.org/entity/Q158121,23.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1109746,http://www.wikidata.org/entity/Q154293,29.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111032,http://www.wikidata.org/entity/Q479351,15.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111032,http://www.wikidata.org/entity/Q479351,15.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111050,http://www.wikidata.org/entity/Q153539,32.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1124245,http://www.wikidata.org/entity/Q160532,38.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q112867,http://www.wikidata.org/entity/Q151747,87.0,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113001,http://www.wikidata.org/entity/Q154293,41.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113004687,http://www.wikidata.org/entity/Q14551982,1.0,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z
http://www.wikidata.org/entity/Q113221,http://www.wikidata.org/entity/Q154293,14.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1140321,http://www.wikidata.org/entity/Q151747,16.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114598,http://www.wikidata.org/entity/Q153539,9.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1148796,http://www.wikidata.org/entity/Q160532,55.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1152094,http://www.wikidata.org/entity/Q160532,22.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115341,http://www.wikidata.org/entity/Q153539,83.0,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1158330,http://www.wikidata.org/entity/Q157828,3.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160301,http://www.wikidata.org/entity/Q151747,49.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160337,http://www.wikidata.org/entity/Q479351,19.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160641,http://www.wikidata.org/entity/Q153539,109.0,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160641,http://www.wikidata.org/entity/Q153539,88.0,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160697,http://www.wikidata.org/entity/Q702455,149.0,2010-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160697,http://www.wikidata.org/entity/Q162251,10.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160697,http://www.wikidata.org/entity/Q162251,10.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160925,http://www.wikidata.org/entity/Q154053,83.0,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161143,http://www.wikidata.org/entity/Q160532,10.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161279,http://www.wikidata.org/entity/Q170117,60.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161285,http://www.wikidata.org/entity/Q157828,107.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161285,http://www.wikidata.org/entity/Q154053,40.0,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161529,http://www.wikidata.org/entity/Q170117,7.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1161695,http://www.wikidata.org/entity/Q160532,57.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1162068,http://www.wikidata.org/entity/Q158121,16.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1162895,http://www.wikidata.org/entity/Q154053,49.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1162895,http://www.wikidata.org/entity/Q157828,28.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1162995,http://www.wikidata.org/entity/Q162251,5.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1163796,http://www.wikidata.org/entity/Q479351,28.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1164012,http://www.wikidata.org/entity/Q160532,1.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1164012,http://www.wikidata.org/entity/Q160532,1.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1164259,http://www.wikidata.org/entity/Q160532,3.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1166006,http://www.wikidata.org/entity/Q154053,4.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1170353,http://www.wikidata.org/entity/Q153539,127.0,1997-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q117193,http://www.wikidata.org/entity/Q479351,56.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1174395,http://www.wikidata.org/entity/Q160532,80.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1174749,http://www.wikidata.org/entity/Q153535,39.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1174749,http://www.wikidata.org/entity/Q153535,61.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1174865,http://www.wikidata.org/entity/Q160532,13.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1175050,http://www.wikidata.org/entity/Q151747,30.0,2006-07-01T00:00:00Z,2008-07-01T00:00:00Z
http://www.wikidata.org/entity/Q1175050,http://www.wikidata.org/entity/Q160532,15.0,2008-07-01T00:00:00Z,2010-08-01T00:00:00Z
