player,club,apps,start,end
http://www.wikidata.org/entity/Q39710,http://www.wikidata.org/entity/Q218372,52.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39716,http://www.wikidata.org/entity/Q222837,24.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39716,http://www.wikidata.org/entity/Q218372,52.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39716,http://www.wikidata.org/entity/Q209509,14.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39716,http://www.wikidata.org/entity/Q209509,14.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39726,http://www.wikidata.org/entity/Q218372,26.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39728,http://www.wikidata.org/entity/Q193377,115.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39728,http://www.wikidata.org/entity/Q218372,109.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39730,http://www.wikidata.org/entity/Q193377,40.0,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39746,http://www.wikidata.org/entity/Q218372,47.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39746,http://www.wikidata.org/entity/Q218372,35.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39749,http://www.wikidata.org/entity/Q218372,50.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39751,http://www.wikidata.org/entity/Q218372,25.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39752,http://www.wikidata.org/entity/Q208399,29.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39754,http://www.wikidata.org/entity/Q218372,83.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44629,http://www.wikidata.org/entity/Q218372,2.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44635,http://www.wikidata.org/entity/Q218372,83.0,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44643,http://www.wikidata.org/entity/Q212269,20.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44656,http://www.wikidata.org/entity/Q191843,58.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44656,http://www.wikidata.org/entity/Q218372,17.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44656,http://www.wikidata.org/entity/Q218372,134.0,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44668,http://www.wikidata.org/entity/Q218372,18.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44671,http://www.wikidata.org/entity/Q218372,84.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44694,http://www.wikidata.org/entity/Q218372,31.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44694,http://www.wikidata.org/entity/Q270051,56.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44698,http://www.wikidata.org/entity/Q221525,50.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44702,http://www.wikidata.org/entity/Q218372,108.0,2007-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44719,http://www.wikidata.org/entity/Q218372,71.0,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44731,http://www.wikidata.org/entity/Q193377,39.0,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44731,http://www.wikidata.org/entity/Q218372,146.0,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44739,http://www.wikidata.org/entity/Q218372,83.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44740,http://www.wikidata.org/entity/Q218372,37.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44750,http://www.wikidata.org/entity/Q218372,32.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44751,http://www.wikidata.org/entity/Q218372,15.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44751,http://www.wikidata.org/entity/Q208399,12.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44755,http://www.wikidata.org/entity/Q309400,13.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44774,http://www.wikidata.org/entity/Q222837,12.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44774,http://www.wikidata.org/entity/Q218372,67.0,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44774,http://www.wikidata.org/entity/Q208399,76.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44774,http://www.wikidata.org/entity/Q208399,19.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44849,http://www.wikidata.org/entity/Q218372,39.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44915,http://www.wikidata.org/entity/Q193377,14.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44915,http://www.wikidata.org/entity/Q218372,7.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46645,http://www.wikidata.org/entity/Q208228,23.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47095,http://www.wikidata.org/entity/Q222837,5.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47095,http://www.wikidata.org/entity/Q191843,68.0,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48892,http://www.wikidata.org/entity/Q210864,64.0,1998-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60394,http://www.wikidata.org/entity/Q222837,12.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60394,http://www.wikidata.org/entity/Q309400,26.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60394,http://www.wikidata.org/entity/Q222837,12.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60418,http://www.wikidata.org/entity/Q309400,49.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60419,http://www.wikidata.org/entity/Q185163,37.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60419,http://www.wikidata.org/entity/Q208399,15.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60419,http://www.wikidata.org/entity/Q192071,32.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60419,http://www.wikidata.org/entity/Q208399,15.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60447,http://www.wikidata.org/entity/Q309400,20.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60521,http://www.wikidata.org/entity/Q193377,167.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60545,http://www.wikidata.org/entity/Q192071,56.0,2022-07-01T00:00:00Z,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60558,http://www.wikidata.org/entity/Q218372,25.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60558,http://www.wikidata.org/entity/Q192071,20.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60577,http://www.wikidata.org/entity/Q210864,164.0,1999-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60583,http://www.wikidata.org/entity/Q212269,19.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60596,http://www.wikidata.org/entity/Q221525,43.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60605,http://www.wikidata.org/entity/Q191843,55.0,2010-07-01T00:00:00Z,2012-01-26T00:00:00Z
http://www.wikidata.org/entity/Q60606,http://www.wikidata.org/entity/Q192071,58.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60606,http://www.wikidata.org/entity/Q270051,68.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60609,http://www.wikidata.org/entity/Q222837,19.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60611,http://www.wikidata.org/entity/Q192071,6.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60675,http://www.wikidata.org/entity/Q192071,16.0,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61921,http://www.wikidata.org/entity/Q221525,12.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61921,http://www.wikidata.org/entity/Q221525,12.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62227,http://www.wikidata.org/entity/Q270051,4.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1233406,http://www.wikidata.org/entity/Q309400,9.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1233406,http://www.wikidata.org/entity/Q309400,9.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237848,http://www.wikidata.org/entity/Q210864,19.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237848,http://www.wikidata.org/entity/Q209509,3.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237848,http://www.wikidata.org/entity/Q185163,21.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12403049,http://www.wikidata.org/entity/Q191843,6.0,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q124086,http://www.wikidata.org/entity/Q185163,5.0,2017-08-07T00:00:00Z,2018-01-05T00:00:00Z
http://www.wikidata.org/entity/Q1243300,http://www.wikidata.org/entity/Q210864,59.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12573096,http://www.wikidata.org/entity/Q218372,10.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12573096,http://www.wikidata.org/entity/Q218372,13.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127460,http://www.wikidata.org/entity/Q270051,35.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127460,http://www.wikidata.org/entity/Q221525,28.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127460,http://www.wikidata.org/entity/Q208228,23.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q209509,1.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12751732,http://www.wikidata.org/entity/Q208228,0.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1281076,http://www.wikidata.org/entity/Q222837,94.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1282725,http://www.wikidata.org/entity/Q221525,53.0,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128722,http://www.wikidata.org/entity/Q221525,58.0,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128889,http://www.wikidata.org/entity/Q212269,109.0,2009-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128895,http://www.wikidata.org/entity/Q210864,26.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128895,http://www.wikidata.org/entity/Q210864,70.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128895,http://www.wikidata.org/entity/Q212269,70.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128915,http://www.wikidata.org/entity/Q212269,189.0,2007-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128915,http://www.wikidata.org/entity/Q192071,71.0,2001-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128936,http://www.wikidata.org/entity/Q192071,30.0,2015-01-01T00:00:00Z,2019-03-01T00:00:00Z
http://www.wikidata.org/entity/Q128937,http://www.wikidata.org/entity/Q193377,16.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128937,http://www.wikidata.org/entity/Q212269,228.0,2004-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128966,http://www.wikidata.org/entity/Q212269,19.0,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128970,http://www.wikidata.org/entity/Q212269,10.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129069,http://www.wikidata.org/entity/Q212269,1.0,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129069,http://www.wikidata.org/entity/Q208399,40.0,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129175,http://www.wikidata.org/entity/Q212269,61.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129700,http://www.wikidata.org/entity/Q185163,61.0,2016-08-31T00:00:00Z,2019-01-22T00:00:00Z
http://www.wikidata.org/entity/Q129872,http://www.wikidata.org/entity/Q192071,59.0,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130244,http://www.wikidata.org/entity/Q212269,21.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130244,http://www.wikidata.org/entity/Q221525,38.0,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1312895,http://www.wikidata.org/entity/Q221525,23.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1320256,http://www.wikidata.org/entity/Q208228,58.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1321113,http://www.wikidata.org/entity/Q208399,53.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1321113,http://www.wikidata.org/entity/Q185163,159.0,2006-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1322452,http://www.wikidata.org/entity/Q222837,81.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1326381,http://www.wikidata.org/entity/Q221525,7.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1334649,http://www.wikidata.org/entity/Q221525,15.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1334649,http://www.wikidata.org/entity/Q191843,13.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1335773,http://www.wikidata.org/entity/Q221525,13.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1336955,http://www.wikidata.org/entity/Q221525,39.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1337197,http://www.wikidata.org/entity/Q210864,0.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1337554,http://www.wikidata.org/entity/Q191843,42.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1337572,http://www.wikidata.org/entity/Q192071,110.0,2002-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1338242,http://www.wikidata.org/entity/Q221525,2.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1341954,http://www.wikidata.org/entity/Q192071,13.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1341954,http://www.wikidata.org/entity/Q210864,97.0,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1342632,http://www.wikidata.org/entity/Q208399,43.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1342923,http://www.wikidata.org/entity/Q221525,35.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1343949,http://www.wikidata.org/entity/Q209509,17.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1343966,http://www.wikidata.org/entity/Q192071,0.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1343966,http://www.wikidata.org/entity/Q221525,17.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13515523,http://www.wikidata.org/entity/Q185163,64.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10492080,http://www.wikidata.org/entity/Q209509,11.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10492107,http://www.wikidata.org/entity/Q222837,1.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10492754,http://www.wikidata.org/entity/Q222837,33.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10513659,http://www.wikidata.org/entity/Q209509,8.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10520287,http://www.wikidata.org/entity/Q193377,1.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10530639,http://www.wikidata.org/entity/Q185163,5.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10531459,http://www.wikidata.org/entity/Q212269,1.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10556299,http://www.wikidata.org/entity/Q208228,107.0,2019-07-01T00:00:00Z,2022-07-22T00:00:00Z
http://www.wikidata.org/entity/Q10556846,http://www.wikidata.org/entity/Q193377,11.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10558323,http://www.wikidata.org/entity/Q212269,46.0,2015-08-01T00:00:00Z,2017-06-01T00:00:00Z
http://www.wikidata.org/entity/Q10558323,http://www.wikidata.org/entity/Q212269,52.0,2017-07-01T00:00:00Z,2019-12-01T00:00:00Z
http://www.wikidata.org/entity/Q106860340,http://www.wikidata.org/entity/Q208228,28.0,2022-01-01T00:00:00Z,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107575674,http://www.wikidata.org/entity/Q185163,6.0,2022-07-17T00:00:00Z,2026-07-01T00:00:00Z
http://www.wikidata.org/entity/Q108293769,http://www.wikidata.org/entity/Q218372,1.0,2014-01-01T00:00:00Z,2017-07-01T00:00:00Z
http://www.wikidata.org/entity/Q1086314,http://www.wikidata.org/entity/Q208228,50.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1086426,http://www.wikidata.org/entity/Q208228,10.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1086426,http://www.wikidata.org/entity/Q221525,22.0,2002-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1091130,http://www.wikidata.org/entity/Q209509,51.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109417,http://www.wikidata.org/entity/Q222837,6.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098247,http://www.wikidata.org/entity/Q192071,70.0,2003-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098247,http://www.wikidata.org/entity/Q208399,16.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098782,http://www.wikidata.org/entity/Q218372,20.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1098782,http://www.wikidata.org/entity/Q208399,4.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1100643,http://www.wikidata.org/entity/Q210864,36.0,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1101455,http://www.wikidata.org/entity/Q185163,42.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110627169,http://www.wikidata.org/entity/Q309400,35.0,2020-07-01T00:00:00Z,2021-12-01T00:00:00Z
http://www.wikidata.org/entity/Q1112218,http://www.wikidata.org/entity/Q208399,37.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111479885,http://www.wikidata.org/entity/Q191843,24.0,2023-07-01T00:00:00Z,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11242350,http://www.wikidata.org/entity/Q222837,0.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1125056,http://www.wikidata.org/entity/Q222837,33.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114590,http://www.wikidata.org/entity/Q192071,11.0,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114859,http://www.wikidata.org/entity/Q191843,10.0,2008-01-01T00:00:00Z,2008-06-01T00:00:00Z
http://www.wikidata.org/entity/Q114859,http://www.wikidata.org/entity/Q218372,0.0,2023-02-01T00:00:00Z,2023-06-01T00:00:00Z
http://www.wikidata.org/entity/Q114859,http://www.wikidata.org/entity/Q185163,68.0,2008-07-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1148683,http://www.wikidata.org/entity/Q191843,94.0,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1148683,http://www.wikidata.org/entity/Q185163,105.0,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1149984,http://www.wikidata.org/entity/Q309400,35.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1150250,http://www.wikidata.org/entity/Q218372,65.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1150250,http://www.wikidata.org/entity/Q208228,68.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1150250,http://www.wikidata.org/entity/Q210864,26.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
